,target,doc
0,1,Atom for peace
1,0,<!--
2,,
3,1,"Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/atom/blob/master/CODE_OF_CONDUCT.md"
4,,
5,1,Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io
6,,
7,0,---
8,,
9,1,Keep in mind that Atom is highly customizable in a number of ways and we strongly prefer that you consider these options before filing this issue:
10,,
11,1,"* https://flight-manual.atom.io/using-atom/sections/basic-customization/: tweak Atom's configuration, styles, and keybindings."
12,1,* https://flight-manual.atom.io/using-atom/sections/atom-packages/: install a community package.
13,1,"* https://flight-manual.atom.io/hacking-atom/: use the Atom API in your init script, to create a package, or to enhance an existing package."
14,,
15,1,"If you're convinced that none of these options are appropriate for the feature you want, please explain why that's the case by completely filling out the issue template below."
16,,
17,1,"Also note that the Atom team has finite resources so it's unlikely that we'll work on feature requests. If we're interested in a particular feature however, we'll follow up and ask you to submit an RFC to talk about it in more detail."
18,,
19,0,-->
20,,
21,1,## Summary
22,,
23,1,One paragraph explanation of the feature.
24,,
25,1,## Motivation
26,,
27,1,Why are we doing this? What use cases does it support? What is the expected outcome?
28,,
29,1,## Describe alternatives you've considered
30,,
31,1,A clear and concise description of the alternative solutions you've considered. Be sure to explain why Atom's existing customizability isn't suitable for this feature.
32,,
33,1,## Additional context
34,,
35,1,Add any other context or screenshots about the feature request here.
