,target,doc
0,1,Native Time Picker displays differently on phone and desktop
1,1,<!-- Provide a general summary of the issue in the Title above -->
2,,
3,1,Using native time picker componente shows different behavior in browser of a desktop computer than in the browser of a mobile
4,,
5,0,<!--
6,1,  Thank you very much for contributing to Material-UI by creating an issue! ❤️
7,1,  To avoid duplicate issues we ask you to check off the following list.
8,0,-->
9,,
10,1,<!-- Checked checkbox should look like this: [x] -->
11,,
12,1,- [ x] The issue is present in the latest release.
13,1,- [ x] I have searched the [issues](https://github.com/mui-org/material-ui/issues) of this repository and believe that this is not a duplicate.
14,,
15,1,## Current Behavior 😯
16,,
17,1,<!-- Describe what happens instead of the expected behavior. -->
18,1,"When a native time picker componente is define. On mobile, the new interface is shown, instead of the native one."
19,,
20,1,## Expected Behavior 🤔
21,1,Native interface
22,,
23,1,<!-- Describe what should happen. -->
24,,
25,1,## Steps to Reproduce 🕹
26,,
27,1,Steps:
28,,
29,1,1. Open this link on desktop https://material-ui.com/components/pickers/
30,1,2. Pick in Time pickers example
31,1,3. Open this link on mobile https://material-ui.com/components/pickers/
32,1,4. Pick in Time pickers example
33,,
34,,
35,1,## Your Environment 🌎
36,,
37,1,Chrome browser on windows 10 and Chrome browser on Android
