,target,doc
0,1,3.1.0-a1 & 3.1.0-a2 compile error
1,0,```
2,0,cphalcon-3.1.0-alpha2/build/php7/64bits/phalcon.zep.c:24810:13: error: static declaration of ‘zephir_init_static_properties_Phalcon_Tag’ follows non-static declaration
3,0, static void zephir_init_static_properties_Phalcon_Tag(TSRMLS_D) {
4,0,             ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
5,0,In file included from cphalcon-3.1.0-alpha2/build/php7/64bits/phalcon.zep.c:175:0:
6,0,cphalcon-3.1.0-alpha2/build/php7/64bits/phalcon.zep.h:18084:6: note: previous declaration of ‘zephir_init_static_properties_Phalcon_Tag’ was here
7,0, void zephir_init_static_properties_Phalcon_Tag(TSRMLS_D);
8,0,      ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
9,0,Makefile:194: recipe for target 'phalcon.lo' failed
10,0,```
