,target,doc
0,1,"[2.0.x]Compilation error ""Error: incorrect register `%edi' used with `q' suffix"""
1,1,Hi. I am trying to compile the latest phalcon release. I am getting this [error (gist)](https://gist.github.com/johngray/4533aa3fdc46bf2f1bee)
2,1,Thus I cannot build phalcon. The build directory doesn't matter (cphalcon/build or cphalcon/ext)
3,,
4,0,cpuid:
5,,
6,0,```
7,0,"Vendor ID: ""GenuineIntel""; CPUID level 13"
8,0,"Extended brand string: ""       Intel(R) Core(TM) i7-3520M CPU @ 2.90GHz"""
9,0,```
10,,
11,0,gcc --version:
12,,
13,0,```
14,0,gcc (Ubuntu/Linaro 4.7.2-2ubuntu1) 4.7.2
15,0,```
16,,
17,0,uname -a:
18,,
19,0,```
20,0,Linux p 3.5.0-17-generic #28-Ubuntu SMP Tue Oct 9 19:31:23 UTC 2012 x86_64 x86_64 x86_64 GNU/Linux
21,0,```
22,,
23,1,Thanks for any help.
