,target,doc
0,1,pagination deletes parameters
1,1,If I use the pagination method from the Query Builder my url parameters disappear.
2,,
3,1,For example:
4,1,My url: http://localhost:8000/api/review/1?page=2&api_token=Yss1RZ9GSaddAG43yDaboKLAN3Xj56lc
5,1,But the json result is:
6,,
7,0,```
8,0,{
9,,
10,0,"    ""total"": ​1,"
11,0,"    ""per_page"": ​7,"
12,0,"    ""current_page"": ​2,"
13,0,"    ""last_page"": ​1,"
14,0,"    ""next_page_url"": null,"
15,0,"    ""prev_page_url"": ""http://localhost:8000/api/review/1?page=1"","
16,0,"    ""from"": null,"
17,0,"    ""to"": null,"
18,0,"    ""data"": [ ]"
19,,
20,0,}
21,0,```
22,,
23,1,That means i loose my api_token or any other parameter
