,target,doc
0,0,```python
1,0,```
2,0,    at /usr/include/c++/6/condition_variable:99
3,0,$VW -i $VW_ROOT/data/predictor.vw -t --daemon --lda_epsilon 100000 --pid_file $PID_FILE
4,0,    std::ofstream out;
5,0,"        INTERNAL_CATCH_TEMPLATE_TEST_CASE_2( INTERNAL_CATCH_UNIQUE_NAME( ____C_A_T_C_H____T_E_M_P_L_A_T_E____T_E_S_T____ ), INTERNAL_CATCH_UNIQUE_NAME( ____C_A_T_C_H____T_E_..."
6,0,[  25.513717] Core.ARM <Error> core/arm/arm_interface.cpp:LogBacktrace:269: 
7,0,- /home/user/openpose/src/openpose/net/bodyPartConnectorCaffe.cpp:Forward_ocl():327
8,0,Thread 13:
9,0,> at /home/mrc/pcsx2/plugins/GSdx/GS.cpp:469
10,0,1>Open3D_3rdparty_assimp_assimp-vc142-mt.lib(DDLNode.obj) : error LNK2038: mismatch detected for 'RuntimeLibrary': value 'MT_StaticRelease' doesn't match value 'MD_DynamicRelease' in open3d19.obj
11,0,    textdata.append(0)
12,0,"                            dpg.add_text(f""Row{i} Column{j}"")"
13,0,/usr/bin/pcsx2_GSReplayLoader
14,0,No locals.
15,0,#10 0x00007f5765b6b0af in clone () at ../sysdeps/unix/sysv/linux/x86_64/clone.S:105
16,0,  3   function f() public {                                                         
17,0,                CHECK_NOTHROW(my_json::json_value j(t); clean_up(j));
18,0,colors = cmap(labels / (max_label if max_label > 0 else 1))
19,0,    render_views.setTesselationLevel(1);
20,0,make[1]: *** [CMakeFiles/Makefile2:76: CMakeFiles/openpose_lib.dir/all] Error 2
21,0,```
22,0,│   ├── dev-clean.lst
23,0,Setting up libnss3:amd64 (2:3.35-2ubuntu2.12) ...
24,0,+-------------------------------------------------------------------------------------------------------------+
25,0,2019-03-21T17:32:50 [DEBUG] starting with 0
26,0,make flashlight/autograd/backend/cuda/CudnnUtils.o 
27,0,"   auto inputMD = memory::desc({mInputDims}, dataType, formatAny);"
28,0,"        raise Exception(""Transaction failed"")"
29,0,```
30,0,"    read_message=0x91a62a ""file is not a model file"", read=true, msg=..., text=false)"
31,0,"    print(plot_id, dpg.get_active_window())"
32,0,---------
33,0,  JPEG .................................... yes (build from source)
34,0,```
35,0,"(safe mode, symbolizer not available)"
36,0,0.371776
37,0,Successfully installed MarkupSafe-1.1.1 Send2Trash-1.5.0 argon2-cffi-20.1.0 async-generator-1.10 attrs-20.2.0 backcall-0.2.0 bleach-3.2.1 certifi-2020.6.20 cffi-1.14.3 cycler-0.10.0 decorator-4.4.2 defusedxml-0.6.0 entrypoints-0.3 importlib-metadata-2.0.0 ipykernel-5.3.4 ipython-7.16.1 ipython-genutils-0.2.0 ipywidgets-7.5.1 jedi-0.17.2 jinja2-2.11.2 jsonschema-3.2.0 jupyter-client-6.1.7 jupyter-core-4.6.3 jupyterlab-pygments-0.1.2 kiwisolver-1.2.0 matplotlib-3.3.2 mistune-0.8.4 nbclient-0.5.1 nbconvert-6.0.7 nbformat-5.0.8 nest-asyncio-1.4.1 notebook-6.1.4 numpy-1.19.2 open3d-0.11.0 packaging-20.4 pandocfilters-1.4.2 parso-0.7.1 pexpect-4.8.0 pickleshare-0.7.5 pillow-8.0.0 prometheus-client-0.8.0 prompt-toolkit-3.0.8 ptyprocess-0.6.0 pycparser-2.20 pygments-2.7.1 pyparsing-2.4.7 pyrsistent-0.17.3 python-dateutil-2.8.1 pyzmq-19.0.2 six-1.15.0 terminado-0.9.1 testpath-0.4.4 tornado-6.0.4 traitlets-4.3.3 wcwidth-0.2.5 webencodings-0.5.1 widgetsnbextension-3.5.1 zipp-3.3.1
38,0,    float b = values[1]; CAPTURE(b);
39,0,  {
40,0,    }
41,0,            txn.executed = true;
42,0,"    Logger::outputDebugString(""\n# Change property testA on treeA"");"
43,0,```
44,0,"                        ns.AddFeature( featureHash, 8.5609287e-02f );"
45,0,```
46,0,| 28539/28539 filtered samples
47,0,  \-PE  7d1f0000-7d214000   \               winepulse
48,0,```C++
49,0,    float_val: 0.00129527016543
50,0,Version: 0.3.3-0/RelWithDebInfo-Linux/g++/Interpreter
51,0,rendering/exportthread.cpp:150:10: warning: enumeration value ‘AV_CODEC_ID_TAK’ not handled in switch [-Wswitch]
52,0,"| ""2, 1:143""             | ""store1:9779->store5:9779"" | ""SUCCEEDED"" | 2022-01-10T02:37:12.000000      | 2022-01-10T02:37:17.000000      |"
53,0,[  3%] Building CXX object evmjit/libevmjit/CMakeFiles/evmjit.dir/Cache.cpp.o
54,0,#######request grpc api########
55,0,    // for(int h=0;h<histSize1;h++)
