,target,doc
0,0,{
1,0,```
2,0,"autocomplete-plus, v1.1.0"
3,0,| | | |   `-- isarray@1.0.0
4,0,407 silly currentTree │   │ ├─┬ form-data@1.0.0-rc3
5,0,```
6,0,    render () {
7,0,"            ""es2017"","
8,0,      'Deleted Selected Text': 'core:delete'
9,0,"   , chash_keyfun: { mod: 'riak_util', fun: 'chash_std_keyfun' }"
10,0,14504 silly pacote asynckit@https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz extracted in 1763ms
11,0,All matched files use Prettier code style!
12,0,"| Build App.................................................1,181,261 ms (1)"
13,0,"			c21.9,0,39.7,17.8,39.7,39.7v57.2C428-136.1,410.3-118.3,388.3-118.3z"""
14,0,    /* harmony import */ var __WEBPACK_IMPORTED_MODULE_1_babel_runtime_helpers_asyncToGenerator__ = __webpack_require__(51);
15,0,W20190223-11:11:16.377(1)? (STDERR)     at Module.require (packages\modules-runtime.js:238:14)
16,0,</TableCell>
17,0,    at metaToException (/Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:271:17)
18,0,"                    labelColor(item: TooltipItem<""bar"">) {"
19,0,    at emitPromiseRejectionWarnings (internal/process/promises.js:120:9)
20,0,                scene.add( line );
21,0,"      functional: true,"
22,0,| Parcel           | 2.0.0-alpha.3.2|
23,0,  at Object.<anonymous> (/Users/gears/.atom/packages/fixmyjs/index.js:2:15)
24,0,    at WebContents.emit (events.js:191:7)
25,0,"      ""opera >= 23"","
26,0,        }
27,0,"ecated   > import ""regenerator-runtime/runtime"";\nnpm WARN deprecated postcss-smart-import@0.7.6: This project is not maintained anymore. Please use postcss-import instead.\nnpm WARN deprecated boom@5.2.0: This versi"
28,0,alert('foo')
29,0,    //<![CDATA[
30,0,```
31,0,}
32,0,"npm ERR! missing: cache-base@1.0.1, required by base@0.11.2"
33,0,            } )
34,0,06:53:35     Done: 500/500
35,0,"/***/ },"
36,0,"language-php, v0.37.2 (active)"
37,0,    </div> 
38,0,```ts
39,0, # pass  17
40,0,   # top-level responses (i.e. documents on their own); this includes
41,0,"| `origin=(false)`| (initial, warning)| `<null>` |"
42,0,        </button>
43,0,```
44,0,[Playground link](https://prettier.io/playground/#N4Igxg9gdgLgprEAuEcBuCYGUYQE5wB0ArgA4AmAhvABQCW5ANAAQD6hAZgDYQDuNZKvDws6UMAQC2mAGpw8AZzrQAlCoA6UEIxARSMZVAXJQlPHj4AFMwmMpKaCA20gARnkpgA1nGylPYgDmyDB4xHA6ABYwklwA6pF08Ar+YHBYtkl0aEkAnsjgCsY6YgryMJYegZKUyByUXGU6AFYKAB4AQh7evliU0gAyYnB1DU0grW1YQVxwAIrEEPCjjREg-oryBa6Urrk8WjqkeGIwcQwwkcgAHAAMRxZlcR6kBcdwZXgYLgQAjsR0AiVSjVWpIeqrHRlSR0EJhNZKKCBWYLJYjcFjNYwXbnciXZAAJh0oUodC4QQAwhBJDUClBoCMdMQygAVXZ2CFlAC+XKAA)
45,0,=== release test-make-doc ===
46,0,        Dropdown
47,0,    at sigintHandlersWrap (vm.js:22:35)
48,0,"      const response = await fetch(`${API_ROOT}/me/videos`, {"
49,0,    fixture.detectChanges();
50,0,    at addChunk (_stream_readable.js:283:12)
51,0,    in App (created by RouteDef)
52,0,"        -17.236, -13.267, -0.788,"
53,0,(anonymous function)        jQuery 
54,0,  }
55,0,"/******/ 				if(__webpack_require__.o(definition, key) && !__webpack_require__.o(exports, key)) {"
56,0,67  inflight (node_modules...inflight\inflight.js)  180ms  ■ 2%
57,0,  });  
58,0,const spkac = getSpkacSomehow();
59,0,session.destroy( );
60,0,}
61,0,        </select>
62,1,    * [x] Followed all applicable steps in the debugging guide: http://flight-manual.atom.io/hacking-atom/sections/debugging/
63,0,  };
64,0,   headers: {
65,0,    const totalPage = 3000;
66,0,    const { anchorEl } = this.state;
67,0,```
68,0, > git checkout -f 6c41eb140164aa4a3bc35a73b08f6d758fa24e62
69,0,"        ...omit(prodConfig, ['externals']),"
70,0,```
71,0,  float-(sm-|md-|lg-|xl-|)right	: float-$1end
72,0,99.91766666666666
73,0,                // Disable the on-canvas tooltip
74,0,  - ExternalModuleFactoryPlugin.js:37 handleExternals
75,0,98857531
76,1,  blabla
