,target,doc
0,0,"import numpy; print(""NumPy"", numpy.__version__)"
1,1,<!--- Paste verbatim command output between quotes -->
2,1,`PrimaryKeyRelatedField.from_native` method blows up with a `ValueError` when passed an empty value or a string as `data`. This is due to django db machinery assuming an integer has been passed and tries to cast to an int in `get_prep_value` without a try and catch. I have isolated it to the following:
3,1,<!--- You can also paste gist.github.com links for larger files -->
4,1,**Additional information:**
5,1,The package containing the new `/etc/system-release` file is `1:system-release-2-7.amzn2.x86_64`.
6,1,<!--- Paste verbatim command output between quotes below -->
7,1,More details about these changes can be found on our GitHub repo:
8,1,machine          : AMD64
9,1,"After that, adding new modules like the indexing ones would be a possibility. "
10,1,<!-- READ THIS FIRST:
11,1,* http
12,1,bs4: 4.5.1
13,1,N/A
14,1,Get a traceback in the log when getting data from Nest Thermostat.
15,1,html5lib: None
16,1,"The 3.10 alpha 7 fails to build for me on windows, see below for the warnings and errors. It seems we should not be using `ssize_t` rather `Py_ssize_t`. On windows, `ssize_t` is not defined anymore in CPython3.10 alpha7 after python/cpython#24479 in response to [issue 17717](https://bugs.python.org/issue11717) from 2011, which was merged March 1."
17,1,DEFAULT_HOST_LIST(/etc/ansible/ansible.cfg) = [u'/etc/ansible/inventory']
18,1,openpyxl         : None
19,1,"  like passwords, private URLs and other credentials."
20,1,N/A
21,1,gcsfs            : None
22,1,"  File ""/usr/local/lib/python2.7/dist-packages/glances/client_browser.py"", line 287, in __serve_forever"
23,1,---PB is executed with the original ACL---
24,1,"I expect a non editable install of `slicerator`, without dependencies."
25,1,- Home Assistant release with the issue:
26,1,(or using the ANSIBLE_* environment variables).
27,1,"To allow SAML2 SSO, the views in `Provider.get_setup_pipeline` and `Provider.get_auth_pipeline` should have a way to be marked as CSRF exempted, since SAML2 usually uses a POST request for the response. "
28,1,##### Ansible Version: ansible 1.7
29,1,The Home Assistant core standard is to write tests as standalone pytest test functions. We still have some old tests that are based on `unittest.TestCase`. We want all these tests to be rewritten as pytest test functions.
30,1, under the License.
31,1,I wasn't sure if proper github practices was to comment on the old issue or open a new one so I did both. Sorry in advance for whichever is wrong.
32,1,OS-release: 10
33,1,scipy: 0.19.0
34,1,xlsxwriter: None
35,1,"For new features, show how the feature would be used. -->"
36,1,Questions about how to use Ray should be asked on
37,1,##### ISSUE TYPE
38,1,Python 3.6.0
39,1,- This is for bugs only. Feature and enhancement requests should go in our community forum: https://community.home-assistant.io/c/feature-requests
40,1,Seems like the problem is here:
41,1,fastparquet: None
42,1,sqlalchemy: None
43,1,  localstack-data:
44,1,N/A
45,1,Add loss reduction parameter in forward() method
46,1,machine: single node with 8 A100
47,1,**Home Assistant release with the issue:**
48,1,But the documentation says:
49,1,Note that I input the 
50,1,Home Assistant Core
51,1,bottleneck       : None
52,1,CentOS 7
53,1,"If Ray could consider swap, it would help me avoid OOM issues on less beefy PCs, which seriously speeds up my testing and development cycle."
54,1,### Actual Result
55,1,##### ANSIBLE VERSION
56,1,After downgrading to 11.05 everything works correctly.
57,1,"If using Ansible 2.4 or above, paste the results of ""ansible-config dump --only-changed"""
58,1,-> ansible modules like docker & docker-login require docker-py
59,1,**Component/platform:**
60,1,- Bug Report
61,1,##### Expected result
62,1,xlrd             : None
63,1,Describe what you were trying to get done.
64,1,user module
65,1,"I need to compute the gradient of the output w.r.t to its weights, the keras backend has a method called gradients which seems to do the work. Here is a question on this matter: "
66,1,- pandas           : 0.25.1
67,1,**Description of problem:**
68,1,screenlogicpy appears to have a memory leak of asyncio.Futures
69,1,  if it seems unimportant to you. Please be sure to remove personal information
70,1,"- longformer, reformer, transfoxl, xlnet: @patrickvonplaten"
71,1,inventory variables
72,1,  Describe the issue you are experiencing here to communicate to the
73,1,##### EXPECTED RESULTS
74,1,- Tensorflow version (GPU?):2.1.0 non gpu
75,1,##### SUMMARY
76,1,numpy: 1.12.1
77,1,##### ISSUE TYPE
78,1,OS-release: 3.16.0-30-generic
79,1,#### Versions
80,1,No problem at all putting a test together for this. I haven't looked re a fix.
81,1,- Last working Home Assistant Core release (if known): don't know
82,1,I imagine it's a common issue for every company that deploy it's own sentry instance and have a lots of users / projects to configure. We're currently deploying 13 projects and 20+ accounts with 2 plugins and it's not doable by hand.
83,1,The following error is then repeated several times:
84,1,- iOS issues should be submitted to the home-assistant-iOS repository: https://github.com/home-assistant/home-assistant-iOS/issues
85,1,processor: i386
86,1,@fchollet @joelthchao 
87,1,From the dev-state overview:
88,1,##### COMPONENT NAME
89,1,(or using the ANSIBLE_* environment variables).
90,1,- Make sure you are running the latest version of Home Assistant before reporting an issue: https://github.com/home-assistant/home-assistant/releases
91,1,git pull
92,1,Hass.io (but applies to all)
93,1,machine: x86_64
94,1,<!--- Describe the new feature/improvement briefly below -->
95,1,<!--- Paste verbatim command output between quotes below -->
96,1,### Example YAML snippet
97,1,##### EXPECTED RESULTS
98,1,sqlalchemy: None
99,1,##### COMPONENT NAME
100,1,sqlalchemy       : None
101,1,"On the other hand, if I specify that task outside of a role, it works fine."
102,1,"  DO NOT DELETE ANY TEXT from this template! Otherwise, your issue may be closed without comment."
103,1,<!--- Paste verbatim command output between quotes below -->
104,1,##### CONFIGURATION
105,1,**Describe the current behavior**
106,1,<!--- HINT: You can paste gist.github.com links for larger files -->
107,1,[paste the output of ``pd.show_versions()`` here below this line]
108,1,Debian Jessie
109,1,IPython: 7.1.1
110,1,##### COMPONENT NAME
111,1,"This error is interleaved with 'Could not parse neighbor row'. On each update this seems to produce 30 or so errors, each line for a different IP."
112,1,"KNeighborsClassifier is very slow on CIFAR10, How to improve?"
113,1,feather: None
114,1,"  Provide details about the versions you are using, which helps us to reproduce"
115,1,[paste the output of ``pd.show_versions()`` here below this line]
116,1,"about quoting, but this looks like one case we need to add in addition."
117,1,**Describe the bug**
118,1,Charles Proxy has a Map Remote feature which maps one URL to another.
119,1,### Report/investigation
120,1,## Traceback/Error logs
121,1,setuptools       : 41.4.0
122,1,Rolling min/max gives malloc error
123,1,"Right now, the user has to type their name and wait for the server roundtrip"
124,1,##### Actual Results:
125,1,"Series length was about 500,000"
126,1,Environment Canada Sensors stop updating
127,1,Use a known incorrect mongodb connection string and try again. Note that you get no error when you run your playbook with this bogus connection string.
128,1,- Link to integration documentation on our website: https://www.home-assistant.io/integrations/rest/
129,1,Add ability to control host order
130,1,##### STEPS TO REPRODUCE
131,1,N/A
132,1,The serializer should not be valid. This is the case using djangorestframework == 3.3.0
133,1,## ANSIBLE VERSION
134,1,OS               : Linux
135,1,"To be specific, this is what i'm talking about"
136,1,matplotlib: 2.0.0
137,1,_No response_
138,1,LANG             : en_US.UTF-8
139,1,Rich funziona con i [Jupyter notebooks](https://jupyter.org/) senza configurazioni aggiuntive.
140,1,This is because the initialization of '_n_threads' happens in the fit method instead of the constructor.
141,1,jinja2: 2.8
142,1,nxos_config failure on new nxos code 7.0.3.I4.5.bin
143,1,**Note**: Please read [this guide](https://matthewrocklin.com/blog/work/2018/02/28/minimal-bug-reports) detailing how to provide the necessary information for us to reproduce your bug.
144,1,"n_samples=100000, n_features=2, n_clusters=2, cluster_std=5, time_elkan=1.31, time_full=1.18, winner=Full"
145,1,##### ANSIBLE VERSION
146,1,"Each group only ever has a maximum of one host in it. E.g. I have 20 servers in the lon1 digital ocean region, but the script only outputs"
147,1,Schlage Connect deadbolt does not lock when clicking the UI toggle/does not update lock state correctly when lock is unlocked (it will show that the lock is locked).
148,1,"Then, contributor points "
149,1,scipy            : None
150,1,"When using the UI to build a scene, the user (in latest versions) is able to dynamically build and tweak the scene LIVE, before clicking save."
151,1,version_api: ok
152,1,sphinx: 2.0.1
153,1,**To Reproduce**
154,1,Matrix multiplication for trainable weights
155,1,"<!--- Provide all relevant information below, e.g. target OS versions, network device firmware, etc. -->"
156,1,### Additional information
157,1,N/A
158,1,see above
159,1,pymysql: 0.9.0
160,1,become
161,1,- Rest Pannelli Solari
162,1,"<!--- Provide all relevant information below, e.g. target OS versions, network device firmware, etc. -->"
163,1,"Even with the faster iterations, It'll still take a few days to collect the data"
164,1,jinja2           : None
165,1,  and find the issue quicker. Version information is found in the
166,1,##### OS / ENVIRONMENT
167,1,Does anyone have an idea how I can fix this issue?
168,1,请注意，控制台标记的呈现方式与`print()`和`log()`相同。实际上，由 Rich 渲染的任何内容都可以添加到标题/行（甚至其他表格）中。
169,1,## The problem
170,1,##### COMPONENT NAME
171,1,iCloud Component Two Factor Code Input Missing
172,1,##### ISSUE TYPE
173,1,- Or use this command: hass --version
174,1,##### Expected Results:
175,1,Adjusting a mixture of Gaussians to an image (loss goes nan)
176,1,dateutil: 2.4.2
177,1,##### Environment:
178,1,"The Array API initially only allowed floating arrays and Python scalars for these functions, but has since allowed all numeric arrays/Python scalars. They currently do work for integer Python scalars, but are restricted from using integer arrays."
179,1,##### COMPONENT NAME
180,1,HomeKit Controller won't detect the device while it is available
181,1,### Expected Results
182,1,<!--- What did you expect to happen when running the steps above? -->
183,1,PEP 508 Information:
184,1,"There should be some operator, that would resolve `4.4.<anything>` as True but `4.3[.anything]` or `4.5[.anything]` as False."
185,1," If you know how to use git blame, that is the easiest way, otherwise, here is a rough guide of **who to tag**."
186,1,Summary:
187,1,machine: x86_64
188,1,- Bug Report
189,1,[ssh_connection]
190,1,pyxlsb           : None
191,1,##### ISSUE TYPE
192,1,"For example, if we want inactive state with sensitive info:"
193,1,* Flask version: 1.0.2
194,1,"I was able to reproduce the issue with the following commands, using a Ubuntu 17.04; `ansible` was obtained via the PPA (`ppa:ansible/ansible`) and the `livecd-rootfs` package was used to obtain the `lb` command:"
195,1,xlsxwriter: 1.1.5
196,1,tables: 3.4.2
197,1,pipenv allows IPython > 6.0.0 to be installed as Python is >= 3.3.
198,1,Task shows 'changed' and is in orange.
199,1,##### SUMMARY
200,1,##### STEPS TO REPRODUCE
201,1,* [ ] I already checked if it is not related to FastAPI but to [Swagger UI](https://github.com/swagger-api/swagger-ui).
202,1,"For new features, show how the feature would be used."
203,1,A quick test of modifying inventory/__init__.py to remove the calls to
204,1,`Theano` is benched with and without `allow_gc`
205,1,"Specify a task that requires an npm package to be installed with the Yarn module, setting `global` to `true`."
206,1,test.j2 : 
207,1,sphinx           : None
208,1,- If you need additional help with this template please refer to https://www.home-assistant.io/help/reporting_issues/
209,1,Terraform v0.11.8
210,1,azure_rm_securitygroup
211,1,ec2_vpc_route_table
212,1,ANSIBLE_SSH_CONTROL_PATH_DIR(/home/ghelling/.ansible.cfg) = /tmp
213,1,scipy: 0.19.1
214,1,Unable to create a myQ integration through either configuration.yaml or using the UI. Each time I receiver the error provided below
215,1,  Home Assistant frontend: Configuration -> Info.
216,1,analysis / manipulation tool available in any language**. It is already well on
217,1,nfandroidtv throws multiple and long errors if TV is off
218,1,<!--- What did you expect to happen when running the steps above? -->
219,1,##### CONFIGURATION
220,1,##### CONFIGURATION
221,1,- iOS issues should be submitted to the home-assistant-iOS repository: https://github.com/home-assistant/home-assistant-iOS/issues
222,1,Examples:
223,1,New Honeywell TCC Integration doesn't support multiple thermonstats
224,1,- Bug Report
225,1,processor: x86_64                                                                                                                                                                
226,1,https://github.com/numpy/numpy/blob/main/doc/source/dev/development_environment.rst#debugging -->
227,1,"Truth be told, there's a comment in there about `repr` output, and my worthless opinion is that you have an incredibly bizarre reason to pass around `Manager`s from the `ModelSerializer` instead of `QuerySet`s.  Isn't there a way to obtain the manager from a `QuerySet` object so that you can create your own custom `repr` for them if they're really that important for everyone?  But, I digress..."
228,1,#### Problem description
229,1,"- Run the playbook, and observe that the recap says ""changed=1""."
230,1,Handle IPv6 adresses in Apache vhost entries
231,1,  An example configuration that caused the problem for you. Fill this out even
232,1,not sure
233,1,Please provide details about your environment.
234,1,  - Make sure you are running the latest version of Home Assistant before reporting an issue: https://github.com/home-assistant/core/releases
235,1,  - Do not report issues for integrations if you are using custom components or integrations.
236,1,sqlalchemy       : None
237,1,- Make dashboard refresh intervals configurable. @arikfr
238,1,Integration causing this issue: Broadlink
239,1,### What you expected to happen
240,1,**What happened**:
241,1,### Example YAML snippet
242,1,- iOS issues should be submitted to the home-assistant-iOS repository: https://github.com/home-assistant/home-assistant-iOS/issues
243,1,##### FIX
244,1,ANSIBLE_HOSTS=/home/chris/ansible/hosts
245,0, -var Hello=World -var Sun=Set
246,1,Ambient sensor fails to close old websocket on reconnect
247,1,"managing, or say ""N/A"" for anything that is not platform-specific."
248,1,Jump to the [Add new model like section](#add-new-model-like-command) to learn how to use it.
249,1,##### ANSIBLE VERSION
250,1,## Additional information
251,1,"you need to patch anything, move the package to `patched` and generate a"
252,1,Loading collections/roles at runtime via generated requirements.yaml is not working anymore.
253,1,- [ ] setup.py
254,1,- valid url config
255,1,Using a text file consisting of words separated by carriage returns named sampleTEXT.txt
256,1,"Hi all, I was just trying to run a text generation script for low-resource languages, and therefore experimented with XLM-R and initially with Roberta, using the documentation for RobertaForCausalLM:"
257,1,##### CONFIGURATION
258,1,* execute playbook that includes role from that location
259,1,"- Provide as many details as possible. Paste logs, configuration sample and code into the backticks. Do not delete any text from this template!"
260,1,- Bug Report
261,1,"  - If you need additional help with this template, please refer to https://www.home-assistant.io/help/reporting_issues/"
262,1,"I’ve set up Amazon Polly. TTS-files are generated. Volumio is running. It can play music. I can interact with Volumio through Home Assistant (play, pause, volume, etc.)."
263,1,### Link to integration documentation on our website
264,1,<!--- Describe what actually happened. If possible run with extra verbosity (-vvvv) -->
265,1,Black version: 18.4a0
266,1,jinja2           : 2.10.1
267,1,"please provide some basic information about your system (Python version,"
268,1,build breaks with new virtualenv 1.8.3 on py3
269,1,returns
270,1,### Configuration
271,1,##### ACTUAL RESULTS
272,1,Throws this warning which I believe to be incorrect as this is a neural voice which is not deprecated:
273,1,##### OS / ENVIRONMENT
274,1,ipp/print
275,1,html5lib: 0.9999999
276,1,"However, if I change the `src=` setting:"
277,1,"It looks like replace matches on the first part, `Agree`, or `Disagree` and doesn't make it through the dict to the `Strongly`s.  Am I just being a noob with how regexes work, or is this a bug?"
278,1,**Last working Home Assistant release (if known):**
