,target,doc
0,1,Fresh install on PHP 7.3 results in 500 error
1,1,When I do a fresh install of cachet it results into a 500 error after setup. I tried the following:
2,1,"`If you get a 500 error when visiting your status page, you may need to run chmod -R 777 storage for it to work or rm -rf bootstrap/cache/*`"
3,1,but still when I log in or just go to status page it results in the following error:
4,0,
5,0,[2019-05-27 07:28:19] production.ERROR: ErrorException: count(): Parameter must be an array or an object that implements Countable in /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Builder.php:1161
6,0,Stack trace:
7,0,"#0 [internal function]: Illuminate\Foundation\Bootstrap\HandleExceptions->handleError(2, 'count(): Parame...', '/home/forge/eye...', 1161, Array)"
8,0,#1 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Builder.php(1161): count(NULL)
9,0,"#2 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Builder.php(1395): Illuminate\Database\Eloquent\Builder->callScope(Array, Array)"
10,0,"#3 [internal function]: Illuminate\Database\Eloquent\Builder->__call('notScheduled', Array)"
11,0,"#4 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php(3505): call_user_func_array(Array, Array)"
12,0,"#5 [internal function]: Illuminate\Database\Eloquent\Model->__call('notScheduled', Array)"
13,0,"#6 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php(3519): call_user_func_array(Array, Array)"
14,0,"#7 /home/forge/eyecons.works/app/Http/Controllers/StatusPageController.php(85): Illuminate\Database\Eloquent\Model::__callStatic('notScheduled', Array)"
15,0,#8 [internal function]: CachetHQ\Cachet\Http\Controllers\StatusPageController->showIndex()
16,0,"#9 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Controller.php(80): call_user_func_array(Array, Array)"
17,0,"#10 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(146): Illuminate\Routing\Controller->callAction('showIndex', Array)"
18,0,"#11 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(94): Illuminate\Routing\ControllerDispatcher->call(Object(CachetHQ\Cachet\Http\Controllers\StatusPageController), Object(Illuminate\Routing\Route), 'showIndex')"
19,0,#12 [internal function]: Illuminate\Routing\ControllerDispatcher->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
20,0,"#13 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php(52): call_user_func(Object(Closure), Object(Illuminate\Http\Request))"
21,0,#14 [internal function]: Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
22,0,"#15 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(102): call_user_func(Object(Closure), Object(Illuminate\Http\Request))"
23,0,#16 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(96): Illuminate\Pipeline\Pipeline->then(Object(Closure))
24,0,"#17 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(54): Illuminate\Routing\ControllerDispatcher->callWithinStack(Object(CachetHQ\Cachet\Http\Controllers\StatusPageController), Object(Illuminate\Routing\Route), Object(Illuminate\Http\Request), 'showIndex')"
25,0,"#18 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Route.php(174): Illuminate\Routing\ControllerDispatcher->dispatch(Object(Illuminate\Routing\Route), Object(Illuminate\Http\Request), 'CachetHQ\\Cachet...', 'showIndex')"
26,0,#19 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Route.php(140): Illuminate\Routing\Route->runController(Object(Illuminate\Http\Request))
27,0,#20 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Router.php(724): Illuminate\Routing\Route->run(Object(Illuminate\Http\Request))
28,0,#21 [internal function]: Illuminate\Routing\Router->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
29,0,"#22 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php(52): call_user_func(Object(Closure), Object(Illuminate\Http\Request))"
30,0,#23 /home/forge/eyecons.works/app/Http/Middleware/Localize.php(59): Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
31,0,"#24 [internal function]: CachetHQ\Cachet\Http\Middleware\Localize->handle(Object(Illuminate\Http\Request), Object(Closure))"
32,0,"#25 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(136): call_user_func_array(Array, Array)"
33,0,#26 [internal function]: Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
34,0,"#27 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php(32): call_user_func(Object(Closure), Object(Illuminate\Http\Request))"
35,0,#28 /home/forge/eyecons.works/app/Http/Middleware/ReadyForUse.php(40): Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
36,0,"#29 [internal function]: CachetHQ\Cachet\Http\Middleware\ReadyForUse->handle(Object(Illuminate\Http\Request), Object(Closure))"
37,0,"#30 /home/forge/eyecons.works/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(136): call_user_func_array(Array, Array)"
38,0,#31 [internal function]: Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
