,target,doc
0,1,[Form] I can't test form with class constraint
1,1,**Symfony version(s) affected**: 3.4.29
2,0,
3,1,**Description**  
4,0,
5,1,You can't simply create mock `ConstraintValidator` with dependencies for testing forms with `ValidatorExtentsion`. `ConstraintValidatorFactory` can't create instance of `ConstraintValidatorInterface` with dependencies via UnitTests which extend from `TypeTestCase`. 
6,0,
7,1,"When you try to do it you will receive `ArgumentCountError : Too few arguments to function ...Validator\Constraints\SomeValidator::__construct(), 0 passed in ...vendor/symfony/symfony/src/Symfony/Component/Validator/ConstraintValidatorFactory.php on line 43 and exactly 1 expected`"
8,0,
9,1,**How to reproduce**  
10,0,
11,1,"You need a form type (`SomeFormType`) with class constraint (`Some`), a constraint validator (`SomeValidator`) registered as a service with any service dependency (`SomeStrategy`)."
12,1,Also you need a unit test (`SomeFormTypeTest`). The `ValidatorExtension` is turned on. 
13,0,
14,0,```php
15,0,class SomeFormType extends AbstractType
16,0,{
17,0,"    public function buildForm(FormBuilderInterface $builder, array $options): void"
18,0,    {
19,0,"        parent::buildForm($builder, $options);"
20,0,
21,0,        $builder
22,0,"            ->add('username', TextType::class, ["
23,0,                'constraints' => [
24,0,"                    new NotBlank(),"
25,0,"                ],"
26,0,"                'trim' => true,"
27,0,            ])
28,0,"            ->add('type', TextType::class, ["
29,0,                'constraints' => [
30,0,"                    new NotBlank(),"
31,0,"                ],"
32,0,            ])
33,0,        ;
34,0,    }
35,0,
36,0,    public function configureOptions(OptionsResolver $resolver): void
37,0,    {
38,0,        $resolver->setDefaults([
39,0,"            'csrf_protection' => false,"
40,0,"            'data_class' => DTO::class,"
41,0,            'constraints' => [
42,0,"                new Some(),"
43,0,"            ],"
44,0,        ]);
45,0,    }
46,0,}
47,0,```
48,1,Constraint:
49,0,```php
50,0,class Some extends Constraint
51,0,{
52,0,    public $message = 'Some message';
53,0,}
54,0,```
55,0,ConstraintValidator as a service. It is registered with autowiring and autoconfiguring:
56,0,```php
57,0,class SomeValidator extends ConstraintValidator
58,0,{
59,0,    protected $someStrategy;
60,0,
61,0,    public function __construct(SomeStrategy $someStrategy)
62,0,    {
63,0,        $this->someStrategy = $someStrategy;
64,0,    }
65,0,
66,0,"    public function validate($dto, Constraint $constraint): void"
67,0,    {
68,0,        if (!$constraint instanceof Some) {
69,0,"            throw new UnexpectedTypeException($constraint, ClientExist::class);"
70,0,        }
71,0,
72,0,        if (!$dto instanceof DTO) {
73,0,"            throw new UnexpectedTypeException($authDTO, AuthDTO::class);"
74,0,        }
75,0,
76,0,        if (!$this->checkAvailability($dto)) {
77,0,            $this->context
78,0,                    ->buildViolation($constraint->message)
79,0,                    ->atPath('username')
80,0,                    ->addViolation();
81,0,        }
82,0,    }
83,0,
84,0,    protected function checkAvailability(DTO $dto): bool
85,0,    {
86,0,        return $this->someStrategy->getServiceByType($dto->getType())->checkAvailabiliy($dto);
87,0,    }
88,0,}
89,0,```
90,0,
91,1,The simple unit test:
92,0,
93,0,```php
94,0,class SomeFormTypeTest extends FormTypeTest
95,0,{
96,0,    protected function getExtensions(): array
97,0,    {
98,0,       return [
99,0,            new ValidatorExtension(
100,0,                Validation::createValidator()
101,0,"            ),"
102,0,        ];
103,0,    }
104,0,
105,0,    /**
106,0,     * @dataProvider invalidDataProvider
107,0,     * @param array $formData
108,0,     * @param int $errorsQuantity
109,0,     */
110,0,"    public function testSubmitInvalidData(array $formData, int $errorsQuantity): void"
111,0,    {
112,0,        $form = $this->factory->create(SomeFormType::class);
113,0,
114,0,        $form->submit($formData);
115,0,
116,0,        $this->assertTrue($form->isSynchronized());
117,0,        $this->assertFalse($form->isSubmitted() && $form->isValid());
118,0,"        $this->assertCount($errorsQuantity, $form->getErrors(true));"
119,0,    }
120,0,
121,0,    public function invalidDataProvider(): array
122,0,    {
123,0,        return [
124,0,            'simple_missed_fields' => [
125,0,                'form_data' => [
126,0,"                    'username' => 'username',"
127,0,"                ],"
128,0,"                'errorsQuantity' => 1,"
