,target,doc
0,1,Ray tune hyperparameters search error
1,1,## Environment info
2,1,<!-- You can run the command `transformers-cli env` and copy-and-paste its output below.
3,1,     Don't forget to fill out the missing fields in that output! -->
4,,
5,1,- `transformers` version: 4.1.0.dev0
6,1,- Platform: Linux-4.4.0-139-generic-x86_64-with-glibc2.10
7,1,- Python version: 3.8.5
8,1,- PyTorch version (GPU?): 1.7.1 (True)
9,1,- Tensorflow version (GPU?): 2.3.1 (True)
10,1,- Using GPU in script?: Yes
11,1,- Using distributed or parallel set-up in script?: Yes
12,,
13,1,### Who can help
14,1,<!-- Your issue will be replied to more quickly if you can figure out the right person to tag with @
15,1," If you know how to use git blame, that is the easiest way, otherwise, here is a rough guide of **who to tag**."
16,1, Please tag fewer than 3 people.
17,, 
18,1," albert, bert, GPT2, XLM: @LysandreJik "
19,1, tokenizers: @mfuntowicz
20,1, Trainer: @sgugger
21,1, Speed and Memory Benchmarks: @patrickvonplaten
22,1, Model Cards: @julien-c
23,1, TextGeneration: @TevenLeScao
24,1, examples/distillation: @VictorSanh
25,1, nlp datasets: [different repo](https://github.com/huggingface/nlp)
26,1, rust tokenizers: [different repo](https://github.com/huggingface/tokenizers)
27,1, Text Generation: @patrickvonplaten @TevenLeScao
28,1, Blenderbot: @patrickvonplaten
29,1, Bart: @patrickvonplaten
30,1, Marian: @patrickvonplaten
31,1, Pegasus: @patrickvonplaten
32,1, mBART: @patrickvonplaten
33,1, T5: @patrickvonplaten
34,1, Longformer/Reformer: @patrickvonplaten
35,1, TransfoXL/XLNet: @TevenLeScao
36,1," RAG: @patrickvonplaten, @lhoestq"
37,1, FSMT: @stas00
38,1, examples/seq2seq: @patil-suraj
39,1, examples/bert-loses-patience: @JetRunner
40,1, tensorflow: @jplu
41,1, examples/token-classification: @stefan-it
42,1, documentation: @sgugger
43,1, -->
44,,
45,1,@sgugger
46,,
47,1,## Information
48,,
49,1,"Model I am using (Bert, XLNet ...): Roberta-large"
50,,
51,1,The problem arises when using:
52,1,* [x] my own modified scripts: (give details below)
53,,
54,1,The tasks I am working on is:
55,1,* [x] an official GLUE/SQUaD task: GLUE SST-2
56,,
57,1,## To reproduce
58,,
59,1,Steps to reproduce the behavior:
