,target,doc
0,1,[docs] Demo SearchIcons crashes
1,1,<!-- Please make sure you have fullfilled the following items before submitting -->
2,1,<!-- Checked checkbox should look like this: [x] -->
3,1,- [ ] I have [searched for similar issues](https://github.com/mui-org/material-ui/issues?q=is%3Aissue%20%5Bdocs%5D%20Demo%20SearchIcons%20crashes) in this repository and believe that this is not a duplicate.
4,,
5,1,## Steps to Reproduce
6,1,1. Visit https://mui.com/components/material-icons/
7,0,2. ??
8,1,3. demo *SearchIcons* crashes
9,,
10,1,## Your Environment
11,0,| Tech         | Version |
12,0,|--------------|---------|
13,0,| MUI  | v5.2.5  |
14,0,| netlify deploy | https://61c098e520eae9000736c0df--material-ui-docs.netlify.app |
15,0,"| Browser      | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 |"
