,target,doc
0,1,vue-router refresh 404
1,0,<!--
2,1,Got a question?
3,,
4,,
5,0,===============
6,1,"The issue list of this repo is **exclusively** for bug reports and feature requests. For simple questions, please use the following resources:"
7,,
8,1,- Read the docs: https://vuejs.org/guide/
9,1,- Watch video tutorials: https://laracasts.com/series/learning-vue-step-by-step
10,1,- Ask in the Gitter chat room: https://gitter.im/vuejs/vue
11,1,- Ask on the forums: http://forum.vuejs.org/
12,1,- Look for/ask questions on stack overflow: https://stackoverflow.com/questions/ask?tags=vue.js
13,,
14,1,Reporting a bug?
15,0,================
16,1,"- Try to search for your issue, it may have already been answered or even fixed in the development branch."
17,,
18,1,"- Check if the issue is reproducible with the latest stable version of Vue. If you are using a pre-release, please indicate the specific version you are using."
19,,
20,1,"- It is **required** that you clearly describe the steps necessary to reproduce the issue you are running into. Issues with no clear repro steps will not be triaged. If an issue labeled ""need repro"" receives no further input from the issue author for more than 5 days, it will be closed."
21,,
22,1,- It is recommended that you make a JSFiddle/JSBin/Codepen to demonstrate your issue. You could start with [this template](http://jsfiddle.net/5sH6A/) that already includes the latest version of Vue.
23,,
24,1,"- For potential SSR (Server Side Rendering) issue or bugs that involves build setups, you can create a reproduction repository with steps in the README."
25,,
26,1,"- If your issue is resolved but still open, don’t hesitate to close it. In case you found a solution by yourself, it could be helpful to explain how you fixed it."
27,,
28,1,Have a feature request?
29,0,=======================
30,1,Remove the template from below and provide thoughtful commentary *and code samples* on what this feature means for your product. What will it allow you to do that you can't do today? How will it make current work-arounds straightforward? What potential bugs and edge cases does it help to avoid? etc. Please keep it product-centric.
31,0,-->
32,,
33,1,<!-- BUG REPORT TEMPLATE -->
34,1,### Vue.js version
35,0,2.0.2
36,,
37,1,### Reproduction Link
38,1,"<!-- A minimal JSBin, JSFiddle, Codepen, or a GitHub repository that can reproduce the bug. -->"
39,1,<!-- You could start with this template: http://jsfiddle.net/df4Lnuw6/ -->
40,,
41,1,"When I deployment my vue app to IIS, refresh page in SPA component, I go 404 error "
