,target,doc
0,1,THREE.Mirror breaks in VR
1,1,"After adding VREffect and VRControls into the [ocean](http://threejs.org/examples/webgl_shaders_ocean.html) and [mirror](http://threejs.org/examples/webgl_mirror.html) examples, the mirror breaks when presenting to the vrDisplay."
2,,
3,1,[vr + 1 mirror](http://davidscottlyons.com/threejs/vr-mirror/1-mirror.html) - ground mirror breaks
4,1,"[vr + 2 mirrors](http://davidscottlyons.com/threejs/vr-mirror/2-mirrors.html) - ground mirror works, vertical mirror breaks"
5,,
6,1,screenshot from the 1 mirror link:
7,0,![vr-mirror](https://cloud.githubusercontent.com/assets/1305201/17005250/1c4394ba-4e8e-11e6-9028-a67457837402.png)
8,,
9,0,cc: @Slayvin @jbouny
10,,
11,1,Any ideas?
12,1,Thanks!
13,,
14,0,---
15,,
16,1,"Three.js r79, [WebVR Chromium](https://webvr.info/get-chrome/), Windows, Vive"
