,target,doc
0,1,Ray tune hyperparameters search error
1,1,## Environment info
2,1,<!-- You can run the command `transformers-cli env` and copy-and-paste its output below.
3,1,     Don't forget to fill out the missing fields in that output! -->
4,0,
5,1,- `transformers` version: 4.1.0.dev0
6,1,- Platform: Linux-4.4.0-139-generic-x86_64-with-glibc2.10
7,1,- Python version: 3.8.5
8,1,- PyTorch version (GPU?): 1.7.1 (True)
9,1,- Tensorflow version (GPU?): 2.3.1 (True)
10,1,- Using GPU in script?: Yes
11,1,- Using distributed or parallel set-up in script?: Yes
12,0,
13,1,### Who can help
14,1,<!-- Your issue will be replied to more quickly if you can figure out the right person to tag with @
15,1," If you know how to use git blame, that is the easiest way, otherwise, here is a rough guide of **who to tag**."
16,1, Please tag fewer than 3 people.
17,0, 
18,0," albert, bert, GPT2, XLM: @LysandreJik "
19,0, tokenizers: @mfuntowicz
20,0, Trainer: @sgugger
21,0, Speed and Memory Benchmarks: @patrickvonplaten
22,0, Model Cards: @julien-c
23,0, TextGeneration: @TevenLeScao 
24,0, examples/distillation: @VictorSanh
25,0, nlp datasets: [different repo](https://github.com/huggingface/nlp)
26,0, rust tokenizers: [different repo](https://github.com/huggingface/tokenizers)
27,0, Text Generation: @patrickvonplaten @TevenLeScao
28,0, Blenderbot: @patrickvonplaten
29,0, Bart: @patrickvonplaten
30,0, Marian: @patrickvonplaten
31,0, Pegasus: @patrickvonplaten
32,0, mBART: @patrickvonplaten
33,0, T5: @patrickvonplaten
34,0, Longformer/Reformer: @patrickvonplaten
35,0, TransfoXL/XLNet: @TevenLeScao
36,0," RAG: @patrickvonplaten, @lhoestq"
37,0, FSMT: @stas00
38,0, examples/seq2seq: @patil-suraj
39,0, examples/bert-loses-patience: @JetRunner
40,0, tensorflow: @jplu
41,0, examples/token-classification: @stefan-it
42,0, documentation: @sgugger
43,0, -->
44,0,
45,0,@sgugger
46,0,
47,1,## Information
48,0,
49,1,"Model I am using (Bert, XLNet ...): Roberta-large"
50,0,
51,1,The problem arises when using:
52,1,* [x] my own modified scripts: (give details below)
53,0,
54,1,The tasks I am working on is:
55,1,* [x] an official GLUE/SQUaD task: GLUE SST-2
56,0,
57,1,## To reproduce
58,0,
