,target,doc
0,1,Upgrading from version 2.1.4 to 2.2.0 fails during mysql db upgrade with error Can't DROP 'dag_id'
1,1,### Apache Airflow version
2,0,
3,0,2.2.0 (latest released)
4,0,
5,1,### Operating System
6,0,
7,1,Debian GNU/Linux 10 (buster)
8,0,
9,1,### Versions of Apache Airflow Providers
10,0,
11,0,```
12,0,apache-airflow-providers-celery==2.1.0
13,0,apache-airflow-providers-mysql==2.1.1
14,0,apache-airflow-providers-postgres==2.3.0
15,0,apache-airflow-providers-sqlite==2.0.1
16,0,```
17,0,
18,1,### Deployment
19,0,
20,1,Docker-Compose
21,0,
22,1,### Deployment details
23,0,
24,0,docker-compose file:
25,0,```
26,0,"version: ""2"""
27,0,
28,0,services:
29,0,  airflow-webserver:
30,0,    build: .
31,0,    image: airflow
32,0,    command: airflow webserver
33,0,    ports:
34,0,"      - ""8080:8080"""
35,0,
36,0,  airflow-scheduler:
37,0,    image: airflow
38,0,    command: airflow scheduler
39,0,
40,0,  airflow-flower:
41,0,    image: airflow
42,0,    command: airflow celery flower
43,0,    ports:
44,0,"      - ""5555:5555"""
45,0,    depends_on:
46,0,      - airflow-celery
47,0,      - airflow-webserver
48,0,      - airflow-scheduler
49,0,      - airflow-worker
50,0,      - airflow-broker
51,0,
52,0,  airflow-worker:
53,0,    image: airflow
54,0,    command: airflow celery worker
55,0,
56,0,  airflow-celery:
57,0,    image: mysql:8.0.19
58,0,    environment:
59,0,      MYSQL_PASSWORD: ...
60,0,      MYSQL_USER: ...
61,0,      MYSQL_DATABASE: airflow
62,0,      MYSQL_HOST: airflow-celery
63,0,
64,0,  airflow-broker:
65,0,    image: redis:5.0.7-alpine
66,0,
67,0,volumes:
68,0,  dbdata:
69,0,```
70,1,Dockerfile:
71,0,```
72,1,FROM python:3.8
73,0,
74,0,COPY requirements.txt .
75,0,RUN pip install -U pip
76,0,RUN pip install -r requirements.txt
77,0,```
78,0,
79,1,requirements.txt:
80,0,```
81,0,"apache-airflow[celery,postgres,slack,docker,redis,mysql,http]==2.2.0"
82,0,kombu==4.6.10
83,0,python-dotenv
84,0,psycopg2-binary
85,0,...
86,0,```
87,0,
88,1,### What happened
89,0,
90,1,"After updating `requirements.txt` file to use Airflow `2.2.0` instead of `2.1.4`, I ran:"
91,0,```
92,0,~/airflow $ docker-compose build --no-cache
93,0,~/airflow $ docker-compose up -d --force
94,0,~/airflow $ docker exec -it airflow_airflow-webserver_1 airflow db upgrade
95,0,```
96,1,Which throws this exception:
97,0,```
98,0,DB: mysql://airflow:***@airflow-celery/airflow
99,0,"[2021-10-13 12:22:57,699] {db.py:823} INFO - Creating tables"
100,0,INFO  [alembic.runtime.migration] Context impl MySQLImpl.
101,0,INFO  [alembic.runtime.migration] Will assume non-transactional DDL.
102,0,"INFO  [alembic.runtime.migration] Running upgrade 142555e44c17 -> 7b2661a43ba3, TaskInstance keyed to DagRun"
103,0,Traceback (most recent call last):
104,0,"  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1276, in _execute_context"
105,0,    self.dialect.do_execute(
106,0,"  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/default.py"", line 608, in do_execute"
107,0,"    cursor.execute(statement, parameters)"
108,0,"  File ""/usr/local/lib/python3.8/site-packages/MySQLdb/cursors.py"", line 206, in execute"
109,0,    res = self._query(query)
110,0,"  File ""/usr/local/lib/python3.8/site-packages/MySQLdb/cursors.py"", line 319, in _query"
111,0,    db.query(q)
112,0,"  File ""/usr/local/lib/python3.8/site-packages/MySQLdb/connections.py"", line 259, in query"
113,0,"    _mysql.connection.query(self, query)"
