,target,doc
0,1,LaunchD OSX Install - unrecognized argument.
1,1,Make sure you are running the latest version of Home Assistant before reporting an issue.
2,,
3,1,You should only file an issue if you found a bug. Feature and enhancement requests should go in [the Feature Requests section](https://community.home-assistant.io/c/feature-requests) of our community forum:
4,,
5,1,**Home Assistant release (`hass --version`):**
6,0,0.25.1
7,,
8,1,**Python release (`python3 --version`):**
9,1,Python 3.5.1
10,,
11,1,**Component/platform:**
12,1,launchd on OSX
13,,
14,1,**Description of problem:**
15,1,"States unrecognized argument when trying to run has --install-osx. Tried running the script as well, same result. See screenshots below"
16,1,**Expected:**
17,1,Homeassistant installed.
18,,
19,1,**Problem-relevant `configuration.yaml` entries and steps to reproduce:**
20,,
21,0,``` yaml
22,,
23,0,```
24,1,1. Wink
25,1,2. IFTTT
26,1,3. LIFX
27,,
28,1,**Traceback (if applicable):**
29,,
30,0,``` bash
31,,
32,0,```
33,,
34,1,**Additional info:**
35,0,![screen shot 2016-07-31 at 7 55 28 pm](https://cloud.githubusercontent.com/assets/19245606/17282342/adce46cc-5759-11e6-9f8a-22c3f646b9b3.png)
36,0,![screen shot 2016-07-31 at 7 48 04 pm](https://cloud.githubusercontent.com/assets/19245606/17282343/adec285e-5759-11e6-932b-c84bd4da5b0d.png)
