,target,doc
0,1,Ansible 2.0 gives an 'need more than 2 values to unpack' error if there are spaces in group names
1,1,Issue Type:
2,1,Bug Report
3,,
4,1,Ansible Version:
5,0,2.0.0.2
6,1,<=1.9.4 is not affected
7,,
8,1,Ansible Configuration:
9,1,Default (no ansible.cfg)
10,,
11,1,Environment:
12,1,Gentoo amd64
13,,
14,1,Summary:
15,1,After upgrading to ansible 2.0 (2.0.0.2) it began to give me an error
16,,
17,0,```
18,0,"""ERROR! need more than 2 values to unpack"""
19,0,```
20,,
21,1,when I have spaces in group names in my inventory files. It was ok when I have ansible 1.9.4.
22,,
23,1,Steps To Reproduce:
24,1,Install ansible 2.0.
25,1,Make test inventory file:
26,,
27,0,```
28,0,$ cat hosts
29,0,[test group]
30,0,localhost
31,0,```
32,,
33,1,Expected Results:
34,1,`ansible -m ping -i hosts all`
35,0,should start successfully
36,,
37,1,Actual Results:
38,,
39,0,```
40,0,$ ansible -i hosts -m ping all -vvv
41,0,No config file found; using defaults
42,0,ERROR! need more than 2 values to unpack
43,0,```
