,target,doc
0,1,question on venv name in prompt
1,0,<details><summary>$ pipenv --support</summary>
2,0,
3,0,Pipenv version: `'2018.10.9'`
4,0,
5,0,Pipenv location: `'/home/kubuntu/.local/lib/python3.7/site-packages/pipenv'`
6,0,
7,0,Python location: `'/usr/bin/python3.7'`
8,0,
9,0,Python installations found:
10,0,
11,0,  - `3.7.0`: `/home/kubuntu/.local/share/virtualenvs/simple-v0MobB9A/bin/python3.7m`
12,0,  - `3.7.0`: `/usr/bin/python3.7m`
13,0,  - `3.7.0`: `/usr/bin/python3.7`
14,0,  - `3.6.6`: `/usr/bin/python3.6`
15,0,  - `3.6.6`: `/usr/bin/python3.6m`
16,0,  - `2.7.15rc1`: `/usr/bin/python2.7`
17,0,
18,0,PEP 508 Information:
19,0,
20,0,```
21,0,"{'implementation_name': 'cpython',"
22,0," 'implementation_version': '3.7.0',"
23,0," 'os_name': 'posix',"
24,0," 'platform_machine': 'x86_64',"
25,0," 'platform_python_implementation': 'CPython',"
26,0," 'platform_release': '4.15.0-36-generic',"
27,0," 'platform_system': 'Linux',"
28,0," 'platform_version': '#39-Ubuntu SMP Mon Sep 24 16:19:09 UTC 2018',"
29,0," 'python_full_version': '3.7.0',"
30,0," 'python_version': '3.7',"
31,0, 'sys_platform': 'linux'}
32,0,```
33,0,
34,0,System environment variables:
35,0,
36,0,  - `COLORFGBG`
37,0,  - `COLORTERM`
38,0,  - `DBUS_SESSION_BUS_ADDRESS`
39,0,  - `DEFAULTS_PATH`
40,0,  - `DESKTOP_SESSION`
41,0,  - `DISPLAY`
42,0,  - `GPG_AGENT_INFO`
43,0,  - `GS_LIB`
44,0,  - `GTK_MODULES`
45,0,  - `HOME`
46,0,  - `KDE_FULL_SESSION`
47,0,  - `KDE_SESSION_UID`
48,0,  - `KDE_SESSION_VERSION`
49,0,  - `KONSOLE_DBUS_SERVICE`
50,0,  - `KONSOLE_DBUS_SESSION`
51,0,  - `KONSOLE_PROFILE_NAME`
52,0,  - `LANG`
53,0,  - `LANGUAGE`
54,0,  - `LC_ADDRESS`
55,0,  - `LC_IDENTIFICATION`
56,0,  - `LC_MEASUREMENT`
57,0,  - `LC_MONETARY`
58,0,  - `LC_NAME`
59,0,  - `LC_NUMERIC`
60,0,  - `LC_PAPER`
