,target,doc
0,1,"RPM build from v2.0.0.1-1 release fails with ""error: line 10: Illegal sequence "".."" in: Release"""
1,1,##### Issue Type:
2,1,- Bug Report
3,1,##### Ansible Version:
4,,
5,0,2.0.0.1-1
6,1,##### Ansible Configuration:
7,,
8,1,None.
9,1,##### Environment:
10,,
11,1,Reproduced in:
12,1,CentOS release 6.7 (Final)
13,1,CentOS Linux release 7.2.1511 (Core)
14,1,##### Summary:
15,,
16,1,The build of rpm fails with error.
17,1,##### Steps To Reproduce:
18,,
19,1,Unarchived v2.0.0.1-1.tar.gz under /usr/local/src/ and tried to build rpm by following:
20,,
21,0,```
22,0,cd ansible-2.0.0.1-1
23,0,make rpm
24,0,```
25,1,##### Expected Results:
26,,
27,1,Get a ansible-2.0.0.1-1.el7.centos.noarch.rpm in ansible-2.0.0.1-1/rpm-build directory
28,1,##### Actual Results:
29,,
30,1,Got error:
31,,
32,0,```
33,0,...
34,0,hard linking packaging/rpm/ansible.spec -> ansible-2.0.0.1/packaging/rpm
35,0,Writing ansible-2.0.0.1/setup.cfg
36,0,creating dist
37,0,Creating tar archive
38,0,removing 'ansible-2.0.0.1' (and everything under it)
39,0,"error: line 10: Illegal sequence "".."" in: Release: 0.git201601130000...el7.centos"
40,0,make: *** [rpm] Error 1
41,0,```
