,target,doc
0,1,StreamClosedError
1,1,Hi!
2,,
3,1,I have the following code:
4,,
5,0,```python
6,0,import tornado.ioloop
7,0,import tornado.web
8,0,import tornado.gen
9,0,import logging
10,,
11,0,logging.basicConfig(level=logging.DEBUG)
12,,
13,0,class MainHandler(tornado.web.RequestHandler):
14,0,    async def get(self):
15,0,        await tornado.gen.sleep(30)
16,0,"        self.write(""Hello, world"")"
17,,
18,0,def make_app():
19,0,    return tornado.web.Application([
20,0,"        (r""/"", MainHandler),"
21,0,    ])
22,,
23,0,"if __name__ == ""__main__"":"
24,0,    app = make_app()
25,0,    app.listen(8888)
26,0,    tornado.ioloop.IOLoop.current().start()
27,0,```
28,,
29,1,"Then I make request with timeout of 20 seconds, for example, "
30,,
31,0,```
32,0,curl -v -m 20  http://127.0.0.1:8888
33,0,```
34,,
35,1,"client close connection before server reply, and due to the code https://github.com/tornadoweb/tornado/blob/master/tornado/http1connection.py in write_headers the exception should be appear"
36,,
37,0,```python
38,0,...
39,0,        if self.stream.closed():
40,0,            future = self._write_future = Future()
41,0,            future.set_exception(iostream.StreamClosedError())
42,0,            future.exception()
43,0,...
44,0,```
45,,
46,1,but I can not catch it. How can I catch this exception or why it does not appear at all?
