,target,doc
0,1,bug: Localstack client doesn't install dependency flask
1,1,### Is there an existing issue for this?
2,0,
3,1,- [X] I have searched the existing issues
4,0,
5,1,### Current Behavior
6,0,
7,1,Flask doesn't seem to be being installed when installing localstack via pip. 
8,1,Needs to be installed manually.
9,0,
10,0,```
11,0,"  File ""/usr/local/bin/localstack"", line 23, in <module>"
12,0,    main()
13,0,"  File ""/usr/local/bin/localstack"", line 19, in main"
14,0,    main.main()
15,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack/cli/main.py"", line 6, in main"
16,0,    cli()
17,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack/cli/plugin.py"", line 15, in __ca"
18,0,"    self.group(*args, **kwargs)"
19,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 764, in __call__"
20,0,"    return self.main(*args, **kwargs)"
21,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 717, in main"
22,0,    rv = self.invoke(ctx)
23,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 1137, in invoke"
24,0,    return _process_result(sub_ctx.command.invoke(sub_ctx))
25,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 1137, in invoke"
26,0,    return _process_result(sub_ctx.command.invoke(sub_ctx))
27,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 956, in invoke"
28,0,"    return ctx.invoke(self.callback, **ctx.params)"
29,0,"  File ""/usr/lib/python3/dist-packages/click/core.py"", line 555, in invoke"
30,0,"    return callback(*args, **kwargs)"
31,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack_ext/cli/localstack.py"", line 211"
32,0,    from localstack_ext.bootstrap import pods_client
33,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack_ext/bootstrap/pods_client.py"", l"
34,0,    from localstack.utils.testutil import create_zip_file
35,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack/utils/testutil.py"", line 24, in"
36,0,    from localstack.services.awslambda.lambda_utils import (
37,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack/services/awslambda/lambda_utils."
38,0,    from localstack.utils.cloudwatch.cloudwatch_util import store_cloudwatch_logs
39,0,"  File ""/usr/local/lib/python3.8/dist-packages/localstack/utils/cloudwatch/cloudwatch_util"
40,0,    from flask import Response
41,0,ModuleNotFoundError: No module named 'flask'
42,0,```
43,0,
44,1,### Expected Behavior
45,0,
46,1,`localstack pod push` works as expected.
47,0,
48,1,### How are you starting LocalStack?
49,0,
50,1,With a docker-compose file
51,0,
52,1,### Steps To Reproduce
53,0,
54,1,1. Run `python3 -m pip install localstack localstack-client localstack-ext --upgrade`
55,1,"2. Set DATA_DIR, and LOCALSTACK_API_KEY "
56,1,3. `localstack login`
57,1,4. `localstack pod push`
58,0,
59,1,### Environment
60,0,
61,0,```markdown
62,0,- OS: Ubuntu 18
63,0,- LocalStack: 
64,0,localstack               0.12.19.1
65,0,localstack-client        1.26
66,0,localstack-ext           0.12.19.6
67,0,localstack-plugin-loader 1.0.0
68,0,```
69,0,
70,0,
71,1,### Anything else?
72,0,
73,1,_No response_
