,target,doc
0,1,Qute: bug in `if` test
1,1,### Describe the bug
2,,
3,1,I have the following tag:
4,,
5,0,```html
6,0,{#if user && target.status == ContentStatus:NEW && !target.voted(user)}
7,0,    User: {user}<br/>
8,0,    Target.status: {target.status}<br/>
9,0,    Target.voted(user): {target.voted(user)}<br/>
10,0,{/if}
11,0,```
12,,
13,1,"When I call it with some values, I'm getting this output:"
14,,
15,0,```
16,0,User: User<2>
17,0,Target.status: ACCEPTED
18,0,Target.voted(user): false
19,0,```
20,,
21,1,This can't be right. As you see `target.status` is `ACCEPTED` (that's the correct value) but the `if` condition specifies `target.status == ContentStatus:NEW` so in theory we should never be able to get into the `if` block and display this.
22,,
23,1,I can give you instructions for reproducing but it requires you build the vixen branch and checkout the aviouf demo app. Otherwise you can perhaps point me where to look in a debugger to help you narrow it down?
24,,
25,1,### Expected behavior
26,,
27,1,_No response_
28,,
29,1,### Actual behavior
30,,
31,1,_No response_
32,,
33,1,### How to Reproduce?
34,,
35,1,_No response_
36,,
37,1,### Output of `uname -a` or `ver`
38,,
39,1,_No response_
40,,
41,1,### Output of `java -version`
42,,
43,1,_No response_
44,,
45,1,### GraalVM version (if different from Java)
46,,
47,1,_No response_
48,,
49,1,### Quarkus version or git rev
50,,
51,1,_No response_
52,,
53,1,### Build tool (ie. output of `mvnw --version` or `gradlew --version`)
54,,
55,1,_No response_
56,,
57,1,### Additional information
58,,
59,1,_No response_
