,target,doc
0,1,How to make database transactions in scheduled tasks
1,1,Question
2,,
3,1,"May you give me an example of how to call DB transactions in scheduled tasks by using Spring Boot 1.4.2.RELEASE, please? "
4,,
5,1,Bug report
6,,
7,1,"I used Spring Boot 1.4.2.RELEASE to create a scheduled task through `@Scheduled(fixedRate = 5000)` `@Transactional(propagation = Propagation.REQUIRES_NEW)`, and used `@Autowired` to get an instance of `JpaRepository`."
8,,
9,0,```java
10,0,@Scheduled(fixedRate = 5000)
11,0, @Transactional(propagation = Propagation.REQUIRES_NEW)
12,0,    public void importDataFromDat() {
13,0, List<DatUploadRecord> records = datUploadRecordRepository.findAllByImportTime();
14,,
15,0,		for (DatUploadRecord record : records) {
16,,			
17,0,				record.setImportTime(new Date());
18,0,				datUploadRecordRepository.save(record);
19,0,"//				datUploadRecordRepository.updateImportTime(new Date(), record.getId());"
20,0,}
21,0,}
22,0,```
23,,
24,1,"1. It can return results of select SQL, but it cannot save entities to the DB. "
25,1,"2. If I create my own update method in my own JpaRepository rather than calling the save() method, it will cause the bug below:"
26,,
27,0,```
28,0,_org.springframework.dao.InvalidDataAccessApiUsageException: Executing an update/delete query; nested exception is javax.persistence.TransactionRequiredException: Executing an update/delete query
29,0,	at org.springframework.orm.jpa.EntityManagerFactoryUtils.convertJpaAccessExceptionIfPossible(EntityManagerFactoryUtils.java:413) ~[spring-orm-4.3.4.RELEASE.jar:4.3.4.RELEASE]
30,0,	at org.springframework.orm.hibernate5.HibernateExceptionTranslator.translateExceptionIfPossible(HibernateExceptionTranslator.java:55) ~[spring-orm-4.3.4.RELEASE.jar:4.3.4.RELEASE]
31,0,	at org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible(ChainedPersistenceExceptionTranslator.java:59) ~[spring-tx-4.3.4.RELEASE.jar:4.3.4.RELEASE]
32,0,	at org.springframework.dao.support.DataAccessUtils.translateIfNecessary(DataAccessUtils.java:213) ~[spring-tx-4.3.4.RELEASE.jar:4.3.4.RELEASE]
33,0,	at org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke(PersistenceExceptionTranslationInterceptor.java:147) ~[spring-tx-4.3.4.RELEASE.jar:4.3.4.RELEASE]
34,0,	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179) ~[spring-aop-4.3.4.RELEASE.jar:4.3.4.RELEASE]
