,target,doc
0,1,Unsatisfied dependency for type javax.persistence.EntityManager and qualifiers
1,1,**Describe the bug**
2,1,Quarkus does not inject `EntityManager` given `application.properties` is created and 2 module dependencies are added in `pom.xml`
3,,
4,1,**Expected behavior**
5,1,`EntityManager` is injected into controller to the field marked with `@Inject`
6,,
7,1,**Actual behavior**
8,0,`./mvnw compile quarkus:dev` result in error:
9,0,```
10,0,...
11,0,[error]: Build step io.quarkus.arc.deployment.ArcProcessor#validate threw an exception: javax.enterprise.inject.spi.DeploymentException: javax.enterprise.inject.UnsatisfiedResolutionException: Unsatisfied dependency for type javax.persistence.EntityManager and qualifiers [@Default]
12,0,...
13,0,```
14,,
15,1,**To Reproduce**
16,1,Steps to reproduce the behavior:
17,0,1. git clone git@github.com:4ntoine/NotesServerApp.git
18,0,2. git checkout issue-5-quarkus-maven
19,0,3. ./gradlew publishToMavenLocal
20,0,4. cd app-quarkus
21,0,5. ./mvnw compile quarkus:dev
22,,
23,1,**Configuration**
24,0,```properties
25,0,quarkus.datasource.url = jdbc:h2:mem:notes
26,0,quarkus.datasource.driver = org.h2.Driver
27,,
28,0,# drop and create the database at startup (use `update` to only update the schema)
29,0,quarkus.hibernate-orm.database.generation=drop-and-create
30,0,```
31,,
32,1,**Screenshots**
33,0,"<img width=""1410"" alt=""Снимок экрана 2019-11-15 в 22 29 20"" src=""https://user-images.githubusercontent.com/846671/68962880-6b7ea580-07f7-11ea-99cd-455dd72d6e14.png"">"
34,,
35,1,**Environment (please complete the following information):**
36,1, - Output of `uname -a` or `ver`:
37,0,> Darwin MBP-Anton.local 18.7.0 Darwin Kernel Version 18.7.0: Thu Jun 20 18:42:21 PDT 2019; root:xnu-4903.270.47~4/RELEASE_X86_64 x86_64
38,1, - Output of `java -version`:
39,0,```
40,0,"java version ""1.8.0_121"""
41,0,Java(TM) SE Runtime Environment (build 1.8.0_121-b13)
42,0,"Java HotSpot(TM) 64-Bit Server VM (build 25.121-b13, mixed mode)"
43,0,```
44,1, - GraalVM version (if different from Java):
45,1, - Quarkus version or git rev: `1.0.0.CR1`
46,,
47,1,**Additional context**
48,1,I've also tried to make it running with Gradle (https://github.com/quarkusio/quarkus/issues/5488).
49,,
50,1,**Also i've tried to generate a project with code.quarkus.io and modify it to inject `EntityManager` and i have the same issue** (attaching zip file with modified project files).
51,0,[code-with-quarkus.zip](https://github.com/quarkusio/quarkus/files/3852573/code-with-quarkus.zip)
52,,
53,1,So it makes me think smth is wrong and i'm not sure if it's me who configured it incorrectly or it's indeed some bug in Quarkus. Let me know if i can help with anything or please point on how to configure it the right way.
54,,
55,1,PS. I can see in the log:
56,,
57,0,"> 22:37:57,565 INFO  [org.hib.jpa.boo.int.PersistenceXmlParser] HHH000318: Could not find any META-INF/persistence.xml file in the classpath"
58,,
59,1,But i guess it's ok (as we intentionally follow the way without it).
60,,
61,1,"Also i'd like to note that there are no db entities (marked with `@Entity` classes) in the source code, but i think it should not prevent `EntityManager` from being instantiated and injected, but just no entities tracked by EntityManager."
62,,
63,1,Here is run log for code-with-quarkus app:
64,0,```
65,0,~/Downloads/code-with-quarkus asmirnov$./mvnw compile quarkus:dev
66,0,[INFO] Scanning for projects...
67,0,[INFO]
68,0,[INFO] ---------------------< org.acme:code-with-quarkus >---------------------
69,0,[INFO] Building code-with-quarkus 1.0.0-SNAPSHOT
70,0,[INFO] --------------------------------[ jar ]---------------------------------
71,0,[INFO]
72,0,[INFO] --- maven-resources-plugin:2.6:resources (default-resources) @ code-with-quarkus ---
73,0,[INFO] Using 'UTF-8' encoding to copy filtered resources.
74,0,[INFO] Copying 2 resources
75,0,[INFO]
76,0,[INFO] --- maven-compiler-plugin:3.8.1:compile (default-compile) @ code-with-quarkus ---
