,target,doc
0,1,Selenium (or Firefox/geckodriver) fails to type space characters
1,1,## Meta -
2,1,"OS:  OS X, Linux"
3,1,Selenium Version:  3.4.3
4,1,Browser:  Firefox/geckodriver
5,1,Browser Version:  54.0.1/0.18.0
6,,
7,1,## Expected Behavior -
8,1,Given I have a handle on a text field element
9,1,When I send `Keys.SPACE` with `send_keys()`
10,1,Then I see a space character in the text field
11,,
12,1,## Actual Behavior -
13,1,No space character appears in the text field.
14,,
15,1,## Steps to reproduce -
16,0,```python
17,0,"from unittest import TestCase, main"
18,,
19,0,from selenium import webdriver
20,0,from selenium.webdriver.common.desired_capabilities import DesiredCapabilities
21,0,from selenium.webdriver.common.keys import Keys
22,,
23,,
24,0,class TestSendKeys(TestCase):
25,0,    def setUp(self):
26,0,        capabilities = DesiredCapabilities.FIREFOX.copy()
27,0,"        capabilities[""marionette""] = True"
28,0,        self.browser = webdriver.Firefox(capabilities=capabilities)
29,0,"        self.browser.get(""https://mdn.github.io/learning-area/html/forms/editable-input-example/editable_input.html"")"
30,0,"        self.element = self.browser.find_element_by_css_selector(""input[type='text']"")"
31,,        
32,0,    def tearDown(self):
33,0,        self.browser.quit()
34,,
35,0,    def test_special_characters(self):
36,0,"        self.element.send_keys(""ocean"", Keys.SPACE, ""sie"", Keys.LEFT, ""d"")"
37,0,"        self.assertEqual(self.element.get_attribute(""value""), ""ocean side"")"
38,,
39,0,"if __name__ == ""__main__"":"
40,0,    main()
41,0,```
42,,
