,target,doc
0,1,Fatal error at point of model training
1,1,#### Issue Description
2,,
3,1,"Having an error log a stack trace in my project, but the operation just hangs without actually crashing. Usually the model training would continue on, but in this case it hangs at ""Starting learning process"". "
4,,
5,1,Any ideas as to what I'm looking at would be great.
6,0,```
7,0,"[main] INFO nlp.Word2VecModel - Get corpus, extract each line, tokenize each word"
8,0,[main] INFO nlp.Word2VecModel - Start building Word2Vec model...
9,0,[main] INFO org.nd4j.linalg.factory.Nd4jBackend - Loaded [JCublasBackend] backend
10,0,[main] INFO org.nd4j.nativeblas.NativeOpsHolder - Number of threads used for linear algebra: 32
11,0,[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Backend used: [CUDA]; OS: [Linux]
12,0,[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Cores: [16]; Memory: [7.8GB];
13,0,[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Blas vendor: [CUBLAS]
14,0,[main] INFO org.nd4j.linalg.jcublas.JCublasBackend - ND4J CUDA build version: 10.2.89
15,0,[main] INFO org.nd4j.linalg.jcublas.JCublasBackend - CUDA device 0: [GeForce GTX 1080 Ti]; cc: [6.1]; Total memory: [11718361088]
16,0,[main] INFO nlp.Word2VecModel - Model constructed. Now fitting the model...
17,0,[main] INFO org.deeplearning4j.models.sequencevectors.SequenceVectors - Starting vocabulary building...
18,0,[main] INFO org.deeplearning4j.models.word2vec.wordstore.VocabConstructor - Sequences checked: [100000]; Current vocabulary size: [86423]; Sequences/sec: 57405.28; Words/sec: 2710046.50;
19,0,.... <bunch of sequences> ....
20,0,"[main] INFO org.deeplearning4j.models.word2vec.wordstore.VocabConstructor - Sequences checked: [1801350], Current vocabulary size: [111402]; Sequences/sec: [65735.50];"
21,0,[main] INFO org.deeplearning4j.models.embeddings.loader.WordVectorSerializer - Projected memory use for model: [84.99 MB]
22,0,[main] INFO org.deeplearning4j.models.embeddings.inmemory.InMemoryLookupTable - Initializing syn1...
23,0,[main] INFO org.deeplearning4j.models.sequencevectors.SequenceVectors - Building learning algorithms:
24,0,[main] INFO org.deeplearning4j.models.sequencevectors.SequenceVectors -           building ElementsLearningAlgorithm: [SkipGram]
25,0,[main] INFO org.deeplearning4j.models.sequencevectors.SequenceVectors - Starting learning process...
26,0,```
27,1,#### Version Information
28,,
29,1,"Please indicate relevant versions, including, if relevant:"
30,0,```
31,0,dependencies {
32,0,"    compile group: 'org.deeplearning4j', name: 'deeplearning4j-nlp', version: '1.0.0-beta7'"
33,0,    implementation 'org.nd4j:nd4j-cuda-10.2-platform:1.0.0-beta7'
34,0,"    implementation ""org.jetbrains.kotlin:kotlin-stdlib:${kotlin_version}"""
35,0,"    implementation ""org.deeplearning4j:deeplearning4j-core:${dl4j_version}"""
36,0,"    implementation ""org.slf4j:slf4j-simple:1.7.25"""
37,0,"    implementation ""org.slf4j:slf4j-api:1.7.25"""
38,0,}
39,0,```
40,1,#### Stack
41,,
42,0,```
43,0,# A fatal error has been detected by the Java Runtime Environment:
44,0,#
45,0,"#  SIGSEGV (0xb) at pc=0x00007fa1f1793591, pid=22129, tid=22226"
46,0,#
47,0,# JRE version: Java(TM) SE Runtime Environment 18.9 (11.0.7+8) (build 11.0.7+8-LTS)
48,0,"# Java VM: Java HotSpot(TM) 64-Bit Server VM 18.9 (11.0.7+8-LTS, mixed mode, tiered, compressed oops, g1 gc, linux-amd64)"
49,0,# Problematic frame:
50,0,# C  [libnd4jcuda.so+0x2224591]  cudart::globalState::initializeDriver()+0x1
