,target,doc
0,1,native-image no longer supports resource bundles in .properties file format that reside at JAR's root
1,1,**Describe the issue**
2,1,#3446 and specifically commit 3e5e1b8 breaks support of jar files including resource bundles in .properties file format at their root. Such an example is [org.eclipse.yasson](https://github.com/eclipse-ee4j/yasson/tree/master/src/main/resources) (seen failing in https://github.com/quarkusio/quarkus/issues/18305).
3,0,
4,1,**Steps to reproduce the issue**
5,1,Please include both build steps as well as run steps
6,1,1. Build `native-image` from `master` branch
7,0,2. `git clone --branch yasson-resourcebundle https://github.com/zakkak/issue-reproducers /tmp/yasson-resourcebundle`
8,0,3. `cd /tmp/yasson-resourcebundle`
9,0,4. `mvn package`
10,0,5. `native-image -jar target/reproducer-1.0-SNAPSHOT.jar`
11,0,
12,1,**Describe GraalVM and your environment:**
13,1, - GraalVM version: **44d3ba029ef261aefaf3371e8fee9403c5e88ab4**
14,1, - JDK major version: **11**
15,1, - OS: **Fedora 34**
16,1, - Architecture: **AMD64**
17,0,
18,0,
19,1,**More details**
20,0,```
21,0,Apply jar:file:///home/zakkak/code/tmp/yasson-reproducer/target/reproducer-1.0-SNAPSHOT.jar!/META-INF/native-image/org.eclipse/yasson/native-image.properties
22,0,Executing [
23,0,/home/zakkak/code/mandrel-packaging/mandrel-java11-21.3.0-devadb0569cd5b/bin/java \
24,0,-XX:+UseParallelGC \
25,0,-XX:+UnlockExperimentalVMOptions \
26,0,-XX:+EnableJVMCI \
27,0,-Dtruffle.TrustAllTruffleRuntimeProviders=true \
28,0,-Dtruffle.TruffleRuntime=com.oracle.truffle.api.impl.DefaultTruffleRuntime \
29,0,-Dgraalvm.ForcePolyglotInvalid=true \
30,0,-Dgraalvm.locatorDisabled=true \
31,0,-Dsubstratevm.IgnoreGraalVersionCheck=true \
32,0,--add-exports=java.base/com.sun.crypto.provider=ALL-UNNAMED \
33,0,--add-exports=java.base/jdk.internal.event=ALL-UNNAMED \
34,0,--add-exports=java.base/jdk.internal.loader=ALL-UNNAMED \
35,0,--add-exports=java.base/jdk.internal.logger=ALL-UNNAMED \
36,0,--add-exports=java.base/jdk.internal.misc=ALL-UNNAMED \
37,0,--add-exports=java.base/jdk.internal.module=ALL-UNNAMED \
38,0,--add-exports=java.base/jdk.internal.org.objectweb.asm=ALL-UNNAMED \
39,0,--add-exports=java.base/jdk.internal.org.xml.sax.helpers=ALL-UNNAMED \
40,0,--add-exports=java.base/jdk.internal.perf=ALL-UNNAMED \
41,0,--add-exports=java.base/jdk.internal.ref=ALL-UNNAMED \
42,0,--add-exports=java.base/jdk.internal.util.xml.impl=ALL-UNNAMED \
43,0,--add-exports=java.base/jdk.internal.util.xml=ALL-UNNAMED \
44,0,--add-exports=java.base/sun.invoke.util=ALL-UNNAMED \
45,0,--add-exports=java.base/sun.nio.ch=ALL-UNNAMED \
46,0,--add-exports=java.base/sun.reflect.annotation=ALL-UNNAMED \
