,target,doc
0,1,grid documentation: I needed to remove docker and virbr0 (kvm) network interfaces
1,1,## 🐛 Bug Report
2,,
3,1,"For a real selenium grid (on two real physical computers, no VMs), to get the linux node use the right network interface, I had to remove from it the docker and vibr0 (kvm) network interfaces."
4,,
5,1,Can this info be added to the grid documentation? Not everybody is a networking expert.
6,1,Is it possible to fix this so that the node uses the correct network interface?
7,,
8,1,## To Reproduce
9,,
10,1,on my home network:
11,1,hub (a Macbook laptop):
12,0,java -jar selenium-server-standalone-3.141.59.jar -role hub
13,1,node (Kubuntu 18.04 with docker and kvm installed):
14,0,java -Dwebdriver.chrome.driver=./chromedriver -Dwebdriver.firefox.driver=./geckodriver -jar selenium-server-standalone-3.141.59.jar -role node -hub http://192.168.0.171:4444/grid/register -port 5555
15,,
16,1,The hub output showed that the node got registered and on http://192.168.0.171:4444/grid/console I could see the usual info.
17,1,Running my maven command on the macbook to run a simple test failed.
18,1,"In the hub output I saw ""marking the node as down because it can't be reached for 2 tries"" and it registered again (continually if I recall correctly)."
19,1,In the hub output I noticed that the node was registered with an ip different from 192.168.0.xxx and on the node the command ifconfig showed me that this was the ip of docker network interface.
20,1,So on the node I stopped docker and disabled it (systemctl stop docker and systemctl disable docker and reboot) and then I restarted the node command.
21,1,The node then registered on the hub with the ip of virbr0 interface (in the past I had installed kvm on it). With three commands from https://ciberciti.biz/faq/linux-kvm-disable-virbr0-nat-interface I removed that interface as well.
22,1,Then the node could connect to the grid with its normal network interface 192.168.0.xxx
23,1,and my maven command could successfully run with browsers getting launched on the node.
24,,
25,,
26,1,## Expected behavior
27,,
28,1,"The command to run the node should use the ""normal"" network interface, not blindly picking docker or virbr0 interfaces."
29,1,Somewhere on stackoverflow I read that these things are not a selenium issue but a matter of network configuration. I doubt every selenium user is a networking expert.
30,1,Please add this info somewhere to the grid documentation so that others can benefit from it too.
31,,
32,1,"(also my apologies for my other bad report the other day about this, yesterday I was feverish and had a bad headache)"
