,target,doc
0,1,Textures missing on scenario loading
1,1,OS: _Windows 10_
2,1,version: _0.1.3_
3,1,build: _11207f9_
4,,
5,1,Some weird path loading issues which can be fixed by starting the scenario multiple times in a row without closing down the game. I found this issue by looking at the Path menu and also noticed the Park Entrance disappearing.
6,,
7,1,- [ **No** ] Reproducible in RCT2 (vanilla)?
8,1,- [ **No** ] Specific to multiplayer?
9,,
10,1,1. Start game.
11,1,2. Open a scenario or savegame with preferable mutliple paths.
12,1,3. Look in the path menu. (some paths should be missing.)
13,1,4. Close scenario.
14,1,5. Open the same scenario again.
15,1,6. Take another look in the path menu. (less paths should be missing then before)
16,,
17,1,"My Example, I also tried this with a savegame"
18,,
19,1,**First load:**
20,0,![naamloos1](https://user-images.githubusercontent.com/11180804/38899526-67a56302-4298-11e8-9352-7764b35ba1e4.jpg)
21,,
22,1,**Second load after closing scenario:**
23,0,![naamloos2](https://user-images.githubusercontent.com/11180804/38899573-8f2f75f2-4298-11e8-9b75-84a9dce21829.jpg)
24,,
25,1,**Third load after closing scenario:**
26,0,![naamloos3](https://user-images.githubusercontent.com/11180804/38899582-95191554-4298-11e8-8153-78ff190052a3.jpg)
27,,
28,,
