,target,doc
0,1,Rational number cannot be represented as fixed point type causes crash
1,1,Found by solfuzzer.
2,,
3,0,```
4,0,contract C {
5,0,    function f() public returns (string memory) {
6,0,"        return ([""somethingShort"", ""0123456789012345678901^P34@678789012345<FF>^?89012567890123456789023123456789012345345678901234567890123456789001234567890123456789012345#78901234567890123456789012345%70123/567890122345%70123/567890123456785788900000000000000000000000000000000089012345676666666666666666666666662345678901234567894123456789012(4567890""][9012345678900123123456789012345678912345678901234<37890123456-89012345678901234567890123456789012345678901234557890123456789012345678900123123456789012345345678901234567890123456789001234567890123456789012345678901234567890123456789012345%70123/567890122345%70123/567890123456785788900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001234567890123456789012][9012345678900123123456789012345678912300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045678901234<37890123456-89012300000000000000000045678901234567890123456789012345678901234557890123456789012345678900123123456789012345345123456789001234567890123456789567890123456789012345678901234567890123456789012345%70123/567890122345%70123/56789000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001234567890123456789012][90123456789001231234567890123456789123000000000000000000000000000000000123456785788900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345670123/56789012345678901231]);"
7,0,    }
8,0,}
9,0,```
10,,
11,1,Error:
12,0,```
13,0,Internal compiler error during compilation:
14,0,/Users/alex/Projects-Changes-new/solidity/libsolidity/ast/Types.cpp(1279): Throw in function virtual dev::u256 dev::solidity::RationalNumberType::literalValue(const dev::solidity::Literal *) const
15,0,Dynamic exception type: boost::exception_detail::clone_impl<dev::solidity::InternalCompilerError>
16,0,std::exception::what:
17,0,[dev::tag_comment*] =
18,0,```
19,,
20,1,"Also uploaded two examples as a file, because it contains unprintable characters."
21,,
22,0,"[id:000313,sig:06,src:015830,op:havoc,rep:4.txt](https://github.com/ethereum/solidity/files/2405923/id.000313.sig.06.src.015830.op.havoc.rep.4.txt)"
23,,
24,0,"[id:000485,sig:06,src:018965,op:havoc,rep:4.txt](https://github.com/ethereum/solidity/files/2405952/id.000485.sig.06.src.018965.op.havoc.rep.4.txt)"
