,target,doc
0,1,Storage hang at exit
1,1,**Please check the FAQ documentation before raising an issue**
2,0,
3,1,<!-- Please check the [FAQ](https://docs.nebula-graph.com.cn/master/20.appendix/0.FAQ/) documentation and old issues before raising an issue in case someone has asked the same question that you are asking. -->
4,0,
5,1,"Storage may hang forever at exit, this happends regularly during our test when you kill a storage leader instance while inserting data. The probelm might be caused by a dead lock generated by the signal handler in nebula, **we think it might also exists in metad and graphd since they share similar signal handler processing mechanism**. When this happends, we can always see a similar stack:"
6,0,
7,0,```txt
8,0,(rr) bt
9,0,#0  0x0000000070000002 in syscall_traced ()
10,0,#1  0x0000250910a18725 in _raw_syscall () at /root/src/rr/src/preload/raw_syscall.S:120
11,0,#2  0x0000250910a144ff in traced_raw_syscall (call=call@entry=0x7f3c1c8fd970) at /root/src/rr/src/preload/syscallbuf.c:278
12,0,#3  0x0000250910a15f98 in sys_statfs (call=<optimized out>) at /root/src/rr/src/preload/syscallbuf.c:3148
13,0,#4  syscall_hook_internal (call=0x7f3c1c8fd970) at /root/src/rr/src/preload/syscallbuf.c:3415
14,0,#5  syscall_hook (call=0x7f3c1c8fd970) at /root/src/rr/src/preload/syscallbuf.c:3454
15,0,#6  0x0000250910a14340 in _syscall_hook_trampoline () at /root/src/rr/src/preload/syscall_hook.S:313
16,0,#7  0x0000250910a1439f in __morestack () at /root/src/rr/src/preload/syscall_hook.S:458
17,0,#8  0x0000250910a143bb in _syscall_hook_trampoline_48_3d_00_f0_ff_ff () at /root/src/rr/src/preload/syscall_hook.S:477
18,0,"#9  0x00002509109f537c in futex_wait_cancelable (private=<optimized out>, expected=0, futex_word=0x250910833a2c) at ../sysdeps/nptl/futex-internal.h:183"
19,0,"#10 __pthread_cond_wait_common (abstime=0x0, clockid=0, mutex=0x250910833930, cond=0x250910833a00) at pthread_cond_wait.c:508"
20,0,"#11 __pthread_cond_wait (cond=0x250910833a00, mutex=0x250910833930) at pthread_cond_wait.c:638"
21,0,#12 0x0000000004ed23e0 in std::condition_variable::wait(std::unique_lock<std::mutex>&) ()
22,0,"#13 0x00000000046d867b in apache::thrift::concurrency::ThreadManager::Impl::removeWorkerImpl(std::unique_lock<std::mutex>&, unsigned long, bool) ()"
23,0,#14 0x00000000046d9c1b in apache::thrift::concurrency::ThreadManager::Impl::stopImpl(bool) ()
24,0,#15 0x00000000046e09f9 in apache::thrift::concurrency::PriorityThreadManager::PriorityImpl::join() ()
25,0,#16 0x00000000045deee7 in apache::thrift::ThriftServer::~ThriftServer() ()
26,0,#17 0x00000000045df3e2 in apache::thrift::ThriftServer::~ThriftServer() ()
