,target,doc
0,1,Execution (cmake ..)  error
1,1,Looking for a ASM_NASM compiler failed with the following output:
2,0,-- The ASM_NASM compiler identification is unknown
3,0,-- Didn't find assembler
4,0,CMake Error at CMakeLists.txt:2 (project):
5,0,  No CMAKE_ASM_NASM_COMPILER could be found.
6,,
7,0,  Tell CMake where to find the compiler by setting either the environment
8,0,"  variable ""ASM_NASM"" or the CMake cache entry CMAKE_ASM_NASM_COMPILER to the"
9,0,"  full path to the compiler, or to the compiler name if it is in the PATH."
10,,
11,,
12,0,"-- Configuring incomplete, errors occurred!"
13,0,"See also ""/root/logs/Open3D-master/build/3rdparty/CMakeFiles/CheckASM_NASM/CMakeFiles/CMakeOutput.log""."
14,0,"See also ""/root/logs/Open3D-master/build/3rdparty/CMakeFiles/CheckASM_NASM/CMakeFiles/CMakeError.log"""
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,0,"-- No CMAKE_BUILD_TYPE specified, default to Debug"
23,0,-- Open3D 0.9.0.0
24,0,-- Compiling on Unix
25,0,-- Disable RealSense since it is not fully supported on Linux.
26,0,-- Using installed OpenMP
27,0,-- Using system dirent
28,0,-- Building EIGEN3 from source (BUILD_EIGEN3=ON)
29,0,-- Using open3d's flann
30,0,-- Flann includes /root/logs/Open3D-master/3rdparty/flann;/root/logs/Open3D-master/3rdparty/flann/flann;/root/logs/Open3D-master/3rdparty/flann/flann/algorithms;/root/logs/Open3D-master/3rdparty/flann/flann/nn;/root/logs/Open3D-master/3rdparty/flann/flann/util
31,0,-- Using installed GLEW 1.13.0
32,0,-- Using installed GLFW 3.1.2
33,0,-- Building JSONCPP from source
34,0,-- Using installed LIBPNG 1.6.20
35,0,-- Building libjpeg-turbo from source (BUILD_JPEG=ON)
36,0,-- Building libjpeg-turbo from source
37,0,-- NASM assembler not found - libjpeg-turbo performance may suffer
38,0,-- libturbojpeg: WITH_CRT_DLL=ON
39,0,-- Building PYBIND11 from source (BUILD_PYBIND11=ON)
40,0,-- Building TINYFILEDIALOGS from source
41,0,-- Building tinyobjloader from source
42,0,-- Building QHULL from source
43,0,-- Using Python executable: /root/miniconda3/bin/python
44,0,-- ENABLE_JUPYTER is set to OFF
45,0,-- Using Python version: 3.6
46,0,-- Using Python version major: 3
47,0,"-- Configuring incomplete, errors occurred!"
48,0,"See also ""/root/logs/Open3D-master/build/CMakeFiles/CMakeOutput.log""."
49,0,"See also ""/root/logs/Open3D-master/build/CMakeFiles/CMakeError.log""."
