,target,doc
0,1,MacOS / clang: error: linker command failed with exit code 1 (use -v to see invocation)
1,,
2,1,### Issue Summary
3,1,Build failing with error: Undefined symbols for architecture x86_64
4,,
5,,
6,1,### Executed Command (if any)
7,,
8,0,> make -j`sysctl -n hw.physicalcpu`
9,,
10,,
11,1,### Errors (if any)
12,,
13,0,> Undefined symbols for architecture x86_64:
14,0,"  ""boost::detail::set_tss_data(void const*, boost::shared_ptr<boost::detail::tss_cleanup_function>, void*, bool)"", referenced from:"
15,0,      boost::thread_specific_ptr<caffe::Caffe>::reset(caffe::Caffe*) in common.cpp.o
16,0,      boost::thread_specific_ptr<caffe::Caffe>::~thread_specific_ptr() in common.cpp.o
17,0,ld: symbol(s) not found for architecture x86_64
18,0,clang: error: linker command failed with exit code 1 (use -v to see invocation)
19,0,make[5]: *** [lib/libcaffe.1.0.0.dylib] Error 1
20,0,make[4]: *** [src/caffe/CMakeFiles/caffe.dir/all] Error 2
21,0,make[3]: *** [all] Error 2
22,0,make[2]: *** [caffe/src/openpose_lib-stamp/openpose_lib-build] Error 2
23,0,make[1]: *** [CMakeFiles/openpose_lib.dir/all] Error 2
24,0,make: *** [all] Error 2
25,,
26,,
27,1,### Type of Issue
28,1,- Compilation/installation error
29,,
30,1,### Your System Configuration
31,1,"1. **Whole console output** (if errors appeared), paste the error to [PasteBin](https://pastebin.com/) and then paste the link here: https://pastebin.com/a9AqPWp2"
32,,
33,,
34,1,2. **OpenPose version**: Latest GitHub code
35,,
36,1,3. **General configuration**:
37,1,    - **Installation mode**: manual Makefile installation (MacOS);
38,1,    - **Operating system** : macOS
39,1,    - **Operating system version**: macOS Mojave  10.14.3
40,1,    - **Release or Debug mode**? (by default: release):
41,1,"    - Compiler (`gcc --version` in Ubuntu or VS version in Windows): 5.4.0, ... (Ubuntu); VS2015 Enterprise Update 3, VS2017 community, ... (Windows); ...?"
