,target,doc
0,1,"There are different 384 charactors at the end of bin file, what are they?"
1,1,"I wrote a bytecode verifier and when doing comparison between the on-chain bytecode and the bytecode generated by myself, there are always different 384 charactors at the end of the bytecode for a swapFactory contract. These different 384 charactors begin from ""4d494e544544"", and at the middle of the 384 charactors, there are 2*64 charactors are always exactly same."
2,,
3,1,"What does ""4d494e544544"" mean? MINTED? I've searched the EVM bytecode standard, found the bytecode contains ""bytecode"",""constructor params"",""auxdata"". But I didn't find any pattern like ""4d494e544544"". Once I removed these 384 charactors, the left parts of the bytecode are same."
4,,
5,1,"So how to understand ""4d494e544544""? Can I remove these 384 charactors when comparing?"
6,,
7,1,the on-chain bytecode:
8,0,**4d494e544544**a265627a7a72315820a9491d76ec56377fec9dc0e32a15078a0f
9,0,78064987c1e979085f566eba40e14064736f6c63430005100032454950373132
10,0,**446f6d61696e28737472696e67206e616d652c737472696e672076657273696f**
11,0,**6e2c75696e7432353620636861696e49642c6164647265737320766572696679**
12,0,696e67436f6e747261637429a265627a7a72315820938b3c3c6830e6026fdad6
13,0,e34e2e24cf1cbf0933dc66221bb2918327429cf8ba64736f6c63430005100032
14,,
15,1,what I compiled:
16,0,**4d494e544544**a265627a7a7231582001df7b333f5e97fcf5b071b42706264458
17,0,7b251219796a6c9dd57ec4cc89d06d64736f6c63430005100032454950373132
18,0,**446f6d61696e28737472696e67206e616d652c737472696e672076657273696f**
19,0,**6e2c75696e7432353620636861696e49642c6164647265737320766572696679**
20,0,696e67436f6e747261637429a265627a7a72315820b3b41184cb60b5a17357e3
21,0,3fe6a35fc9d85d1bb8c84f56e9e86de9632fb5eaa064736f6c63430005100032
