,target,doc
0,1,Opening game crashes Citra
1,1,"Hi. So, I was enjoying a game per usual and now suddenly it no longer wants to run."
2,,
3,1,TO REPRODUCE:
4,,
5,1,Step 1: Open Tomodachi Life from the main menu.
6,1,Citra crashes.
7,,
8,1,"It was working perfectly fine before. But during emulation I went to the menu, clicked Emulation > Restart, Citra closed. I reopen it manually, go to reopen the game, and it crashed. It has crashed every time I try to load the game since then. I have tried everything. I have tried reinstalling Citra, i have tried reinstalling the ROM, I have tried restarting my Mac. Nothing works. I tried to start the game while running a different game, and now that game crashes Citra too. I have no idea what to do. Please help."
9,,
10,1,Here is the automated crash report Apple gave me:
11,,
12,0,```
13,0,Process:               citra-qt [793]
14,0,Path:                  /Applications/Citra/*/citra-qt.app/Contents/MacOS/citra-qt
15,0,Identifier:            com.citra-emu.citra
16,0,Version:               ??? (???)
17,0,Code Type:             X86-64 (Native)
18,0,Parent Process:        ??? [1]
19,0,Responsible:           citra-qt [793]
20,0,User ID:               502
21,,
22,0,Date/Time:             2021-02-22 20:10:41.551 -0500
23,0,OS Version:            macOS 11.0.1 (20B29)
24,0,Report Version:        12
25,0,Bridge OS Version:     5.0.1 (18P2561)
26,0,Anonymous UUID:        045FEC43-52BC-70DC-CA4B-6F023C4C62E6
27,,
28,,
29,0,Time Awake Since Boot: 78 seconds
30,,
31,0,System Integrity Protection: enabled
32,,
33,0,Crashed Thread:        30  EmuThread
34,,
35,0,Exception Type:        EXC_BAD_ACCESS (SIGSEGV)
36,0,Exception Codes:       KERN_INVALID_ADDRESS at 0x0000000000000000
37,0,Exception Note:        EXC_CORPSE_NOTIFY
38,,
39,0,Termination Signal:    Segmentation fault: 11
40,0,"Termination Reason:    Namespace SIGNAL, Code 0xb"
41,0,Terminating Process:   exc handler [793]
42,,
43,0,VM Regions Near 0:
44,0,-->
45,0,    __TEXT                      1002cd000-1011b1000    [ 14.9M] r-x/r-x SM=COW  /Applications/Citra/*/citra-qt.app/Contents/MacOS/citra-qt
46,,
47,0,Thread 0:: Dispatch queue: com.apple.main-thread
48,0,0   org.qt-project.QtCore         	0x000000010ce99ec1 QMetaType::typeInfo(int) + 3457
