,target,doc
0,1,OpenposeDemo on Webcam crashing
1,,
2,,
3,,
4,1,### Issue Summary
5,1,"I first installed and compiled the library after which I run the webcam demo, howeve it crashes after ""Starting thread(s)"". "
6,1,The video and Image demos work perfectly
7,,
8,1,### Executed Command
9,0,build\x64\Release\OpenPoseDemo.exe --logging_level 0 --disable_multi_thread
10,,
11,1,### OpenPose Output
12,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master>build\x64\Release\OpenPoseDemo.exe --logging_level 0 --disable_multi_thread
13,0,Starting OpenPose demo...
14,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\utilities\flagsToOpenPose.cpp:op::flagsToProducer():154
15,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\utilities\flagsToOpenPose.cpp:op::flagsToProducerType():114
16,0,Desired webcam resolution 1280x720 could not being set. Final resolution: 612x460 in C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\producer\webcamReader.cpp:op::WebcamReader::WebcamReader():31
17,0,Auto-detecting camera index... Detected and opened camera 0.
18,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\utilities\flagsToOpenPose.cpp:op::flagsToPoseModel():16
19,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\utilities\flagsToOpenPose.cpp:op::flagsToScaleMode():57
20,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\src\openpose\utilities\flagsToOpenPose.cpp:op::flagsToHeatMapScaleMode():86
21,0,C:\Users\hshaik\Desktop\Re-Search\openpose-master\examples\openpose\openpose.cpp:openPoseDemo():290
22,0,Configuring OpenPose wrapper... In C:\Users\hshaik\Desktop\Re-Search\openpose-master\examples\openpose\openpose.cpp:openPoseDemo():293
